PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"29845582","In silico design of novel proton-pump inhibitors with reduced adverse effects","Li X, Kang H, Liu W, Singhal S, Jiao N, Wang Y, Zhu L, Zhu R.","Front Med. 2019 Apr;13(2):277-284. doi: 10.1007/s11684-018-0630-3. Epub 2018 May 30.","Li X","Front Med","2019","2018/05/31","","","10.1007/s11684-018-0630-3"
"29805632","Exploration of the molecular mechanisms of cervical cancer based on mRNA expression profiles and predicted microRNA interactions","Zhao L, Zhang Z, Lou H, Liang J, Yan X, Li W, Xu Y, Ou R.","Oncol Lett. 2018 Jun;15(6):8965-8972. doi: 10.3892/ol.2018.8494. Epub 2018 Apr 13.","Zhao L","Oncol Lett","2018","2018/05/29","PMC5958731","","10.3892/ol.2018.8494"
"29805321","The Cellosaurus, a Cell-Line Knowledge Resource","Bairoch A.","J Biomol Tech. 2018 Jul;29(2):25-38. doi: 10.7171/jbt.18-2902-002. Epub 2018 May 10.","Bairoch A","J Biomol Tech","2018","2018/05/29","PMC5945021","","10.7171/jbt.18-2902-002"
"29790904","Exploring drug space with ChemMaps.com","Borrel A, Kleinstreuer NC, Fourches D.","Bioinformatics. 2018 Nov 1;34(21):3773-3775. doi: 10.1093/bioinformatics/bty412.","Borrel A","Bioinformatics","2018","2018/05/24","PMC6454477","","10.1093/bioinformatics/bty412"
"29787591","Pharmacophore modeling for identification of anti-IGF-1R drugs and in-vitro validation of fulvestrant as a potential inhibitor","Khalid S, Hanif R, Jabeen I, Mansoor Q, Ismail M.","PLoS One. 2018 May 22;13(5):e0196312. doi: 10.1371/journal.pone.0196312. eCollection 2018.","Khalid S","PLoS One","2018","2018/05/23","PMC5963753","","10.1371/journal.pone.0196312"
"29785561","RepTB: a gene ontology based drug repurposing approach for tuberculosis","Passi A, Rajput NK, Wild DJ, Bhardwaj A.","J Cheminform. 2018 May 21;10(1):24. doi: 10.1186/s13321-018-0276-9.","Passi A","J Cheminform","2018","2018/05/23","PMC5962481","","10.1186/s13321-018-0276-9"
"29783934","The impact of pharmacokinetic gene profiles across human cancers","Zimmermann MT, Therneau TM, Kocher JA.","BMC Cancer. 2018 May 21;18(1):577. doi: 10.1186/s12885-018-4345-2.","Zimmermann MT","BMC Cancer","2018","2018/05/23","PMC5963084","","10.1186/s12885-018-4345-2"
"29764369","VAReporter: variant reporter for cancer research of massive parallel sequencing","Huang PJ, Lee CC, Chiu LY, Huang KY, Yeh YM, Yang CY, Chiu CH, Tang P.","BMC Genomics. 2018 May 9;19(Suppl 2):86. doi: 10.1186/s12864-018-4468-5.","Huang PJ","BMC Genomics","2018","2018/05/17","PMC5954270","","10.1186/s12864-018-4468-5"
"29755970","How to Achieve Better Results Using PASS-Based Virtual Screening: Case Study for Kinase Inhibitors","Pogodin PV, Lagunin AA, Rudik AV, Filimonov DA, Druzhilovskiy DS, Nicklaus MC, Poroikov VV.","Front Chem. 2018 Apr 26;6:133. doi: 10.3389/fchem.2018.00133. eCollection 2018.","Pogodin PV","Front Chem","2018","2018/05/15","PMC5935003","","10.3389/fchem.2018.00133"
"29740313","Epigenome-Wide Association Study of Soluble Tumor Necrosis Factor Receptor 2 Levels in the Framingham Heart Study","Mendelson MM, Johannes R, Liu C, Huan T, Yao C, Miao X, Murabito JM, Dupuis J, Levy D, Benjamin EJ, Lin H.","Front Pharmacol. 2018 Apr 24;9:207. doi: 10.3389/fphar.2018.00207. eCollection 2018.","Mendelson MM","Front Pharmacol","2018","2018/05/10","PMC5928448","","10.3389/fphar.2018.00207"
"29738537","Predicting potential drug-drug interactions on topological and semantic similarity features using statistical learning","Kastrin A, Ferk P, Leskošek B.","PLoS One. 2018 May 8;13(5):e0196865. doi: 10.1371/journal.pone.0196865. eCollection 2018.","Kastrin A","PLoS One","2018","2018/05/09","PMC5940181","","10.1371/journal.pone.0196865"
"29712429","In Silico Pharmacoepidemiologic Evaluation of Drug-Induced Cardiovascular Complications Using Combined Classifiers","Cai C, Fang J, Guo P, Wang Q, Hong H, Moslehi J, Cheng F.","J Chem Inf Model. 2018 May 29;58(5):943-956. doi: 10.1021/acs.jcim.7b00641. Epub 2018 May 10.","Cai C","J Chem Inf Model","2018","2018/05/02","PMC5975252","NIHMS967743","10.1021/acs.jcim.7b00641"
"29703908","A side-effect free method for identifying cancer drug targets","Ashraf MI, Ong SK, Mujawar S, Pawar S, More P, Paul S, Lahiri C.","Sci Rep. 2018 Apr 27;8(1):6669. doi: 10.1038/s41598-018-25042-2.","Ashraf MI","Sci Rep","2018","2018/04/29","PMC5923273","","10.1038/s41598-018-25042-2"
"29700415","Comparative systems analysis of the secretome of the opportunistic pathogen Aspergillus fumigatus and other Aspergillus species","Vivek-Ananth RP, Mohanraj K, Vandanashree M, Jhingran A, Craig JP, Samal A.","Sci Rep. 2018 Apr 26;8(1):6617. doi: 10.1038/s41598-018-25016-4.","Vivek-Ananth RP","Sci Rep","2018","2018/04/28","PMC5919931","","10.1038/s41598-018-25016-4"
"29688359","dbDEPC 3.0: the database of differentially expressed proteins in human cancer with multi-level annotation and drug indication","Yang Q, Zhang Y, Cui H, Chen L, Zhao Y, Lin Y, Zhang M, Xie L.","Database (Oxford). 2018 Jan 1;2018:bay015. doi: 10.1093/database/bay015.","Yang Q","Database (Oxford)","2018","2018/04/25","PMC5824774","","10.1093/database/bay015"
"29688273","Community-driven roadmap for integrated disease maps","Ostaszewski M, Gebel S, Kuperstein I, Mazein A, Zinovyev A, Dogrusoz U, Hasenauer J, Fleming RMT, Le Novère N, Gawron P, Ligon T, Niarakis A, Nickerson D, Weindl D, Balling R, Barillot E, Auffray C, Schneider R.","Brief Bioinform. 2019 Mar 25;20(2):659-670. doi: 10.1093/bib/bby024.","Ostaszewski M","Brief Bioinform","2019","2018/04/25","PMC6556900","","10.1093/bib/bby024"
"29671802","Computational Prediction and Analysis of Associations between Small Molecules and Binding-Associated S-Nitrosylation Sites","Huang G, Li J, Zhao C.","Molecules. 2018 Apr 19;23(4):954. doi: 10.3390/molecules23040954.","Huang G","Molecules","2018","2018/04/20","PMC6017196","","10.3390/molecules23040954"
"29671393","Predicting and understanding comprehensive drug-drug interactions via semi-nonnegative matrix factorization","Yu H, Mao KT, Shi JY, Huang H, Chen Z, Dong K, Yiu SM.","BMC Syst Biol. 2018 Apr 11;12(Suppl 1):14. doi: 10.1186/s12918-018-0532-7.","Yu H","BMC Syst Biol","2018","2018/04/20","PMC5907306","","10.1186/s12918-018-0532-7"
"29606703","The Importance of Medicinal Chemistry Knowledge in the Clinical Pharmacist's Education","Fernandes JPS.","Am J Pharm Educ. 2018 Mar;82(2):6083. doi: 10.5688/ajpe6083.","Fernandes JPS","Am J Pharm Educ","2018","2018/04/03","PMC5869745","","10.5688/ajpe6083"
"29570606","Facilitating Anti-Cancer Combinatorial Drug Discovery by Targeting Epistatic Disease Genes","Quan Y, Liu MY, Liu YM, Zhu LD, Wu YS, Luo ZH, Zhang XZ, Xu SZ, Yang QY, Zhang HY.","Molecules. 2018 Mar 23;23(4):736. doi: 10.3390/molecules23040736.","Quan Y","Molecules","2018","2018/03/24","PMC6017788","","10.3390/molecules23040736"
"29560824","In silico drug combination discovery for personalized cancer therapy","Jeon M, Kim S, Park S, Lee H, Kang J.","BMC Syst Biol. 2018 Mar 19;12(Suppl 2):16. doi: 10.1186/s12918-018-0546-1.","Jeon M","BMC Syst Biol","2018","2018/03/22","PMC5861486","","10.1186/s12918-018-0546-1"
"29555994","Extensive impact of non-antibiotic drugs on human gut bacteria","Maier L, Pruteanu M, Kuhn M, Zeller G, Telzerow A, Anderson EE, Brochado AR, Fernandez KC, Dose H, Mori H, Patil KR, Bork P, Typas A.","Nature. 2018 Mar 29;555(7698):623-628. doi: 10.1038/nature25979. Epub 2018 Mar 19.","Maier L","Nature","2018","2018/03/21","PMC6108420","EMS76168","10.1038/nature25979"
"29551419","Relationship between Deleterious Variation, Genomic Autozygosity, and Disease Risk: Insights from The 1000 Genomes Project","Pemberton TJ, Szpiech ZA.","Am J Hum Genet. 2018 Apr 5;102(4):658-675. doi: 10.1016/j.ajhg.2018.02.013. Epub 2018 Mar 15.","Pemberton TJ","Am J Hum Genet","2018","2018/03/20","PMC5985279","","10.1016/j.ajhg.2018.02.013"
"29545597","Rare variants in drug target genes contributing to complex diseases, phenome-wide","Verma SS, Josyula N, Verma A, Zhang X, Veturi Y, Dewey FE, Hartzel DN, Lavage DR, Leader J, Ritchie MD, Pendergrass SA.","Sci Rep. 2018 Mar 15;8(1):4624. doi: 10.1038/s41598-018-22834-4.","Verma SS","Sci Rep","2018","2018/03/17","PMC5854600","","10.1038/s41598-018-22834-4"
"29535761","A Genome-Wide Search for Gene-Environment Effects in Isolated Cleft Lip with or without Cleft Palate Triads Points to an Interaction between Maternal Periconceptional Vitamin Use and Variants in ESRRG","Haaland ØA, Lie RT, Romanowska J, Gjerdevik M, Gjessing HK, Jugessur A.","Front Genet. 2018 Feb 26;9:60. doi: 10.3389/fgene.2018.00060. eCollection 2018.","Haaland ØA","Front Genet","2018","2018/03/15","PMC5834486","","10.3389/fgene.2018.00060"
"29531263","IMPPAT: A curated database of Indian Medicinal Plants, Phytochemistry And Therapeutics","Mohanraj K, Karthikeyan BS, Vivek-Ananth RP, Chand RPB, Aparna SR, Mangalapandi P, Samal A.","Sci Rep. 2018 Mar 12;8(1):4329. doi: 10.1038/s41598-018-22631-z.","Mohanraj K","Sci Rep","2018","2018/03/14","PMC5847565","","10.1038/s41598-018-22631-z"
"29507756","Integration of genome-scale metabolic networks into whole-body PBPK models shows phenotype-specific cases of drug-induced metabolic perturbation","Cordes H, Thiel C, Baier V, Blank LM, Kuepfer L.","NPJ Syst Biol Appl. 2018 Feb 26;4:10. doi: 10.1038/s41540-018-0048-1. eCollection 2018.","Cordes H","NPJ Syst Biol Appl","2018","2018/03/07","PMC5827733","","10.1038/s41540-018-0048-1"
"29476260","Exploring the Viral Channel Kcv(PBCV-1) Function via Computation","Andersson AEV, Kasimova MA, Delemotte L.","J Membr Biol. 2018 Jun;251(3):419-430. doi: 10.1007/s00232-018-0022-2. Epub 2018 Feb 23.","Andersson AEV","J Membr Biol","2018","2018/02/25","PMC6028866","","10.1007/s00232-018-0022-2"
"29464864","Inferences of individual drug responses across diverse cancer types using a novel competing endogenous RNA network","Zhang Y, Li X, Zhou D, Zhi H, Wang P, Gao Y, Guo M, Yue M, Wang Y, Shen W, Ning S, Li Y, Li X.","Mol Oncol. 2018 Sep;12(9):1429-1446. doi: 10.1002/1878-0261.12181. Epub 2018 Jul 14.","Zhang Y","Mol Oncol","2018","2018/02/22","PMC6120231","","10.1002/1878-0261.12181"
"29446006","Exploring the chemical space of peptides for drug discovery: a focus on linear and cyclic penta-peptides","Díaz-Eufracio BI, Palomino-Hernández O, Houghten RA, Medina-Franco JL.","Mol Divers. 2018 May;22(2):259-267. doi: 10.1007/s11030-018-9812-9. Epub 2018 Feb 14.","Díaz-Eufracio BI","Mol Divers","2018","2018/02/16","","","10.1007/s11030-018-9812-9"
"29437823","Comparative Safety of Sulfonylureas and the Risk of Sudden Cardiac Arrest and Ventricular Arrhythmia","Leonard CE, Brensinger CM, Aquilante CL, Bilker WB, Boudreau DM, Deo R, Flory JH, Gagne JJ, Mangaali MJ, Hennessy S.","Diabetes Care. 2018 Apr;41(4):713-722. doi: 10.2337/dc17-0294. Epub 2018 Feb 2.","Leonard CE","Diabetes Care","2018","2018/02/14","PMC5860838","","10.2337/dc17-0294"
"29435166","Acquired resistance to tyrosine kinase inhibitors may be linked with the decreased sensitivity to X-ray irradiation","Sorokin M, Kholodenko R, Grekhova A, Suntsova M, Pustovalova M, Vorobyeva N, Kholodenko I, Malakhova G, Garazha A, Nedoluzhko A, Vasilov R, Poddubskaya E, Kovalchuk O, Adamyan L, Prassolov V, Allina D, Kuzmin D, Ignatev K, Osipov A, Buzdin A.","Oncotarget. 2017 Dec 27;9(4):5111-5124. doi: 10.18632/oncotarget.23700. eCollection 2018 Jan 12.","Sorokin M","Oncotarget","2017","2018/02/14","PMC5797037","","10.18632/oncotarget.23700"
"29434939","Identification of metabolism-associated genes and pathways involved in different stages of clear cell renal cell carcinoma","Li HJ, Li WX, Dai SX, Guo YC, Zheng JJ, Liu JQ, Wang Q, Chen BW, Li GH, Huang JF.","Oncol Lett. 2018 Feb;15(2):2316-2322. doi: 10.3892/ol.2017.7567. Epub 2017 Dec 8.","Li HJ","Oncol Lett","2018","2018/02/14","PMC5776935","","10.3892/ol.2017.7567"
"29423044","Global view of a drug-sensitivity gene network","Yang H, Zhang Y, Wang J, Wu T, Liu S, Xu Y, Shang D.","Oncotarget. 2017 Dec 14;9(3):3254-3266. doi: 10.18632/oncotarget.23229. eCollection 2018 Jan 9.","Yang H","Oncotarget","2017","2018/02/10","PMC5790461","","10.18632/oncotarget.23229"
"29404805","Inborn errors of metabolism and the human interactome: a systems medicine approach","Woidy M, Muntau AC, Gersting SW.","J Inherit Metab Dis. 2018 May;41(3):285-296. doi: 10.1007/s10545-018-0140-0. Epub 2018 Feb 5.","Woidy M","J Inherit Metab Dis","2018","2018/02/07","PMC5959957","","10.1007/s10545-018-0140-0"
"29403392","Integrated Modules Analysis to Explore the Molecular Mechanisms of Phlegm-Stasis Cementation Syndrome with Ischemic Heart Disease","Xu WM, Yang K, Jiang LJ, Hu JQ, Zhou XZ.","Front Physiol. 2018 Jan 22;9:7. doi: 10.3389/fphys.2018.00007. eCollection 2018.","Xu WM","Front Physiol","2018","2018/02/07","PMC5786858","","10.3389/fphys.2018.00007"
"29396322","A Landscape of Metabolic Variation across Tumor Types","Reznik E, Luna A, Aksoy BA, Liu EM, La K, Ostrovnaya I, Creighton CJ, Hakimi AA, Sander C.","Cell Syst. 2018 Mar 28;6(3):301-313.e3. doi: 10.1016/j.cels.2017.12.014. Epub 2018 Jan 27.","Reznik E","Cell Syst","2018","2018/02/04","PMC5876114","NIHMS930795","10.1016/j.cels.2017.12.014"
"29380622","Atropisomerism in medicinal chemistry: challenges and opportunities","Toenjes ST, Gustafson JL.","Future Med Chem. 2018 Feb;10(4):409-422. doi: 10.4155/fmc-2017-0152. Epub 2018 Jan 30.","Toenjes ST","Future Med Chem","2018","2018/01/31","PMC5967358","","10.4155/fmc-2017-0152"
"29378946","Method to generate highly stable D-amino acid analogs of bioactive helical peptides using a mirror image of the entire PDB","Garton M, Nim S, Stone TA, Wang KE, Deber CM, Kim PM.","Proc Natl Acad Sci U S A. 2018 Feb 13;115(7):1505-1510. doi: 10.1073/pnas.1711837115. Epub 2018 Jan 29.","Garton M","Proc Natl Acad Sci U S A","2018","2018/01/31","PMC5816147","","10.1073/pnas.1711837115"
"29373609","Systematic identification of latent disease-gene associations from PubMed articles","Zhang Y, Shen F, Mojarad MR, Li D, Liu S, Tao C, Yu Y, Liu H.","PLoS One. 2018 Jan 26;13(1):e0191568. doi: 10.1371/journal.pone.0191568. eCollection 2018.","Zhang Y","PLoS One","2018","2018/01/27","PMC5786305","","10.1371/journal.pone.0191568"
"29373599","Drug drug interaction extraction from the literature using a recursive neural network","Lim S, Lee K, Kang J.","PLoS One. 2018 Jan 26;13(1):e0190926. doi: 10.1371/journal.pone.0190926. eCollection 2018.","Lim S","PLoS One","2018","2018/01/27","PMC5786304","","10.1371/journal.pone.0190926"
"29371651","In silico profiling of systemic effects of drugs to predict unexpected interactions","Yoo S, Noh K, Shin M, Park J, Lee KH, Nam H, Lee D.","Sci Rep. 2018 Jan 25;8(1):1612. doi: 10.1038/s41598-018-19614-5.","Yoo S","Sci Rep","2018","2018/01/27","PMC5785495","","10.1038/s41598-018-19614-5"
"29368755","LIVIVO - the Vertical Search Engine for Life Sciences","Müller B, Poley C, Pössel J, Hagelstein A, Gübitz T.","Datenbank Spektrum. 2017;17(1):29-34. doi: 10.1007/s13222-016-0245-2. Epub 2017 Jan 18.","Müller B","Datenbank Spektrum","2017","2018/01/26","PMC5750838","","10.1007/s13222-016-0245-2"
"29368597","Deep learning of mutation-gene-drug relations from the literature","Lee K, Kim B, Choi Y, Kim S, Shin W, Lee S, Park S, Kim S, Tan AC, Kang J.","BMC Bioinformatics. 2018 Jan 25;19(1):21. doi: 10.1186/s12859-018-2029-1.","Lee K","BMC Bioinformatics","2018","2018/01/26","PMC5784504","","10.1186/s12859-018-2029-1"
"29363426","A novel algorithm for finding optimal driver nodes to target control complex networks and its applications for drug targets identification","Guo WF, Zhang SW, Shi QQ, Zhang CM, Zeng T, Chen L.","BMC Genomics. 2018 Jan 19;19(Suppl 1):924. doi: 10.1186/s12864-017-4332-z.","Guo WF","BMC Genomics","2018","2018/01/25","PMC5780855","","10.1186/s12864-017-4332-z"
"29325153","Network perturbation analysis of gene transcriptional profiles reveals protein targets and mechanism of action of drugs and influenza A viral infection","Noh H, Shoemaker JE, Gunawan R.","Nucleic Acids Res. 2018 Apr 6;46(6):e34. doi: 10.1093/nar/gkx1314.","Noh H","Nucleic Acids Res","2018","2018/01/12","PMC5887474","","10.1093/nar/gkx1314"
"29322920","Investigation and identification of functional post-translational modification sites associated with drug binding and protein-protein interactions","Su MG, Weng JT, Hsu JB, Huang KY, Chi YH, Lee TY.","BMC Syst Biol. 2017 Dec 21;11(Suppl 7):132. doi: 10.1186/s12918-017-0506-1.","Su MG","BMC Syst Biol","2017","2018/01/12","PMC5763307","","10.1186/s12918-017-0506-1"
"29312824","Biotea: semantics for Pubmed Central","Garcia A, Lopez F, Garcia L, Giraldo O, Bucheli V, Dumontier M.","PeerJ. 2018 Jan 2;6:e4201. doi: 10.7717/peerj.4201. eCollection 2018.","Garcia A","PeerJ","2018","2018/01/10","PMC5755483","","10.7717/peerj.4201"
"29298837","Systematic Identification of Lysine 2-hydroxyisobutyrylated Proteins in Proteus mirabilis","Dong H, Guo Z, Feng W, Zhang T, Zhai G, Palusiak A, Rozalski A, Tian S, Bai X, Shen L, Chen P, Wang Q, Fan E, Cheng Z, Zhang K.","Mol Cell Proteomics. 2018 Mar;17(3):482-494. doi: 10.1074/mcp.RA117.000430. Epub 2018 Jan 3.","Dong H","Mol Cell Proteomics","2018","2018/01/05","PMC5836373","","10.1074/mcp.RA117.000430"
"29297414","An automatic approach for constructing a knowledge base of symptoms in Chinese","Ruan T, Wang M, Sun J, Wang T, Zeng L, Yin Y, Gao J.","J Biomed Semantics. 2017 Sep 20;8(Suppl 1):33. doi: 10.1186/s13326-017-0145-x.","Ruan T","J Biomed Semantics","2017","2018/01/04","PMC5763289","","10.1186/s13326-017-0145-x"
"29297371","A unified frame of predicting side effects of drugs by using linear neighborhood similarity","Zhang W, Yue X, Liu F, Chen Y, Tu S, Zhang X.","BMC Syst Biol. 2017 Dec 14;11(Suppl 6):101. doi: 10.1186/s12918-017-0477-2.","Zhang W","BMC Syst Biol","2017","2018/01/04","PMC5751767","","10.1186/s12918-017-0477-2"
"29297286","Exploration of charge states of balanol analogues acting as ATP-competitive inhibitors in kinases","Hardianto A, Yusuf M, Liu F, Ranganathan S.","BMC Bioinformatics. 2017 Dec 28;18(Suppl 16):572. doi: 10.1186/s12859-017-1955-7.","Hardianto A","BMC Bioinformatics","2017","2018/01/04","PMC5751415","","10.1186/s12859-017-1955-7"
"29273096","Genetic variation in human drug-related genes","Schärfe CPI, Tremmel R, Schwab M, Kohlbacher O, Marks DS.","Genome Med. 2017 Dec 22;9(1):117. doi: 10.1186/s13073-017-0502-5.","Schärfe CPI","Genome Med","2017","2017/12/24","PMC5740940","","10.1186/s13073-017-0502-5"
"29270124","Enhancing the Promise of Drug Repositioning through Genetics","Pritchard JE, O'Mara TA, Glubb DM.","Front Pharmacol. 2017 Dec 6;8:896. doi: 10.3389/fphar.2017.00896. eCollection 2017.","Pritchard JE","Front Pharmacol","2017","2017/12/23","PMC5724196","","10.3389/fphar.2017.00896"
"29269744","Econazole nitrate inhibits PI3K activity and promotes apoptosis in lung cancer cells","Dong C, Yang R, Li H, Ke K, Luo C, Yang F, Shi XN, Zhu Y, Liu X, Wong MH, Lin G, Wang X, Leung KS, Kung HF, Chen C, Lin MC.","Sci Rep. 2017 Dec 21;7(1):17987. doi: 10.1038/s41598-017-18178-0.","Dong C","Sci Rep","2017","2017/12/23","PMC5740072","","10.1038/s41598-017-18178-0"
"29249983","Co-expression Network Approach Reveals Functional Similarities among Diseases Affecting Human Skeletal Muscle","Mukund K, Subramaniam S.","Front Physiol. 2017 Dec 1;8:980. doi: 10.3389/fphys.2017.00980. eCollection 2017.","Mukund K","Front Physiol","2017","2017/12/19","PMC5717538","","10.3389/fphys.2017.00980"
"29249361","Pharmacogenomics of GPCR Drug Targets","Hauser AS, Chavali S, Masuho I, Jahn LJ, Martemyanov KA, Gloriam DE, Babu MM.","Cell. 2018 Jan 11;172(1-2):41-54.e19. doi: 10.1016/j.cell.2017.11.033. Epub 2017 Dec 14.","Hauser AS","Cell","2018","2017/12/19","PMC5766829","","10.1016/j.cell.2017.11.033"
"29229851","Structure-based prediction of ligand-protein interactions on a genome-wide scale","Hwang H, Dey F, Petrey D, Honig B.","Proc Natl Acad Sci U S A. 2017 Dec 26;114(52):13685-13690. doi: 10.1073/pnas.1705381114. Epub 2017 Dec 11.","Hwang H","Proc Natl Acad Sci U S A","2017","2017/12/13","PMC5748165","","10.1073/pnas.1705381114"
"29220470","DLREFD: a database providing associations of long non-coding RNAs, environmental factors and phenotypes","Sun YZ, Zhang DH, Ming Z, Li JQ, Chen X.","Database (Oxford). 2017 Jan 1;2017:bax084. doi: 10.1093/database/bax084.","Sun YZ","Database (Oxford)","2017","2017/12/09","PMC5737057","","10.1093/database/bax084"
"29220444","NRDTD: a database for clinically or experimentally supported non-coding RNAs and drug targets associations","Chen X, Sun YZ, Zhang DH, Li JQ, Yan GY, An JY, You ZH.","Database (Oxford). 2017 Jan 1;2017:bax057. doi: 10.1093/database/bax057.","Chen X","Database (Oxford)","2017","2017/12/09","PMC5527270","","10.1093/database/bax057"
"29220436","NutriChem 2.0: exploring the effect of plant-based foods on human health and drug efficacy","Ni Y, Jensen K, Kouskoumvekaki I, Panagiotou G.","Database (Oxford). 2017 Jan 1;2017:bax044. doi: 10.1093/database/bax044.","Ni Y","Database (Oxford)","2017","2017/12/09","PMC5502356","","10.1093/database/bax044"
"29220433","TIBLE: a web-based, freely accessible resource for small-molecule binding data for mycobacterial species","Malhotra S, Mugumbate G, Blundell TL, Higueruelo AP.","Database (Oxford). 2017 Jan 1;2017:bax041. doi: 10.1093/database/bax041.","Malhotra S","Database (Oxford)","2017","2017/12/09","PMC5502366","","10.1093/database/bax041"
"29212201","Predicting new indications of compounds with a network pharmacology approach: Liuwei Dihuang Wan as a case study","Wang YY, Bai H, Zhang RZ, Yan H, Ning K, Zhao XM.","Oncotarget. 2017 Sep 30;8(55):93957-93968. doi: 10.18632/oncotarget.21398. eCollection 2017 Nov 7.","Wang YY","Oncotarget","2017","2017/12/08","PMC5706847","","10.18632/oncotarget.21398"
"29204824","Chemoinformatics: a perspective from an academic setting in Latin America","Naveja JJ, Oviedo-Osornio CI, Trujillo-Minero NN, Medina-Franco JL.","Mol Divers. 2018 Feb;22(1):247-258. doi: 10.1007/s11030-017-9802-3. Epub 2017 Dec 4.","Naveja JJ","Mol Divers","2018","2017/12/06","","","10.1007/s11030-017-9802-3"
"29193890","Translational Biomedical Informatics and Pharmacometrics Approaches in the Drug Interactions Research","Zhang P, Wu HY, Chiang CW, Wang L, Binkheder S, Wang X, Zeng D, Quinney SK, Li L.","CPT Pharmacometrics Syst Pharmacol. 2018 Feb;7(2):90-102. doi: 10.1002/psp4.12267. Epub 2018 Jan 9.","Zhang P","CPT Pharmacometrics Syst Pharmacol","2018","2017/12/02","PMC5824109","","10.1002/psp4.12267"
"29186828","Drug-Target Interaction Prediction through Label Propagation with Linear Neighborhood Information","Zhang W, Chen Y, Li D.","Molecules. 2017 Nov 25;22(12):2056. doi: 10.3390/molecules22122056.","Zhang W","Molecules","2017","2017/12/01","PMC6149680","","10.3390/molecules22122056"
"29180758","Knowledge graph prediction of unknown adverse drug reactions and validation in electronic health records","Bean DM, Wu H, Iqbal E, Dzahini O, Ibrahim ZM, Broadbent M, Stewart R, Dobson RJB.","Sci Rep. 2017 Nov 27;7(1):16416. doi: 10.1038/s41598-017-16674-x.","Bean DM","Sci Rep","2017","2017/11/29","PMC5703951","","10.1038/s41598-017-16674-x"
"29177114","Uncovering the relationship and mechanisms of Tartary buckwheat (Fagopyrum tataricum) and Type II diabetes, hypertension, and hyperlipidemia using a network pharmacology approach","Lu CL, Zheng Q, Shen Q, Song C, Zhang ZM.","PeerJ. 2017 Nov 21;5:e4042. doi: 10.7717/peerj.4042. eCollection 2017.","Lu CL","PeerJ","2017","2017/11/28","PMC5701543","","10.7717/peerj.4042"
"29170926","Chemometric and high-resolution mass spectrometry tools for the characterization and comparison of raw and treated wastewater samples of a pilot plant on the SIPIBEL site","Kiss A, Bergé A, Domenjoud B, Gonzalez-Ospina A, Vulliet E.","Environ Sci Pollut Res Int. 2018 Apr;25(10):9230-9242. doi: 10.1007/s11356-017-0748-x. Epub 2017 Nov 23.","Kiss A","Environ Sci Pollut Res Int","2018","2017/11/25","","","10.1007/s11356-017-0748-x"
"29162848","miRDDCR: a miRNA-based method to comprehensively infer drug-disease causal relationships","Chen H, Zhang Z, Peng W.","Sci Rep. 2017 Nov 21;7(1):15921. doi: 10.1038/s41598-017-15716-8.","Chen H","Sci Rep","2017","2017/11/23","PMC5698443","","10.1038/s41598-017-15716-8"
"29162496","Clinical information extraction applications: A literature review","Wang Y, Wang L, Rastegar-Mojarad M, Moon S, Shen F, Afzal N, Liu S, Zeng Y, Mehrabi S, Sohn S, Liu H.","J Biomed Inform. 2018 Jan;77:34-49. doi: 10.1016/j.jbi.2017.11.011. Epub 2017 Nov 21.","Wang Y","J Biomed Inform","2018","2017/11/23","PMC5771858","NIHMS925554","10.1016/j.jbi.2017.11.011"
"29156001","DGIdb 3.0: a redesign and expansion of the drug-gene interaction database","Cotto KC, Wagner AH, Feng YY, Kiwala S, Coffman AC, Spies G, Wollam A, Spies NC, Griffith OL, Griffith M.","Nucleic Acids Res. 2018 Jan 4;46(D1):D1068-D1073. doi: 10.1093/nar/gkx1143.","Cotto KC","Nucleic Acids Res","2018","2017/11/21","PMC5888642","","10.1093/nar/gkx1143"
"29152101","Functional network analysis of gene-phenotype connectivity associated with temozolomide","Shi J, Dong B, Zhou P, Guan W, Peng Y.","Oncotarget. 2017 Sep 12;8(50):87554-87567. doi: 10.18632/oncotarget.20848. eCollection 2017 Oct 20.","Shi J","Oncotarget","2017","2017/11/21","PMC5675653","","10.18632/oncotarget.20848"
"29149325","The IUPHAR/BPS Guide to PHARMACOLOGY in 2018: updates and expansion to encompass the new guide to IMMUNOPHARMACOLOGY","Harding SD, Sharman JL, Faccenda E, Southan C, Pawson AJ, Ireland S, Gray AJG, Bruce L, Alexander SPH, Anderton S, Bryant C, Davenport AP, Doerig C, Fabbro D, Levi-Schaffer F, Spedding M, Davies JA; NC-IUPHAR.","Nucleic Acids Res. 2018 Jan 4;46(D1):D1091-D1106. doi: 10.1093/nar/gkx1121.","Harding SD","Nucleic Acids Res","2018","2017/11/18","PMC5753190","","10.1093/nar/gkx1121"
"29142105","The NDE1 genomic locus can affect treatment of psychiatric illness through gene expression changes related to microRNA-484","Bradshaw NJ, Ukkola-Vuoti L, Pankakoski M, Zheutlin AB, Ortega-Alonso A, Torniainen-Holm M, Sinha V, Therman S, Paunio T, Suvisaari J, Lönnqvist J, Cannon TD, Haukka J, Hennah W.","Open Biol. 2017 Nov;7(11):170153. doi: 10.1098/rsob.170153.","Bradshaw NJ","Open Biol","2017","2017/11/17","PMC5717342","","10.1098/rsob.170153"
