PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36984801","Bioenergetic Profiling in Glioblastoma Multiforme Patients with Different Clinical Outcomes","Bafiti V, Ouzounis S, Siapi E, Grypari IM, Theofanopoulos A, Panagiotopoulos V, Zolota V, Kardamakis D, Katsila T.","Metabolites. 2023 Feb 28;13(3):362. doi: 10.3390/metabo13030362.","Bafiti V","Metabolites","2023","2023/03/29","PMC10051505","","10.3390/metabo13030362"
"36984755","Analysis of Volatile Organic Compounds in Exhaled Breath Following a COMEX-30 Treatment Table","de Jong FJM, Wingelaar TT, Brinkman P, van Ooij PAM, Maitland-van der Zee AH, Hollmann MW, van Hulst RA.","Metabolites. 2023 Feb 21;13(3):316. doi: 10.3390/metabo13030316.","de Jong FJM","Metabolites","2023","2023/03/29","PMC10056109","","10.3390/metabo13030316"
"36982893","Pharmacological Chaperones and Protein Conformational Diseases: Approaches of Computational Structural Biology","Grasso D, Galderisi S, Santucci A, Bernini A.","Int J Mol Sci. 2023 Mar 18;24(6):5819. doi: 10.3390/ijms24065819.","Grasso D","Int J Mol Sci","2023","2023/03/29","PMC10054308","","10.3390/ijms24065819"
"36981180","Low-Field Benchtop NMR Spectroscopy for Quantification of Aldehydic Lipid Oxidation Products in Culinary Oils during Shallow Frying Episodes","Gibson M, Percival BC, Edgar M, Grootveld M.","Foods. 2023 Mar 15;12(6):1254. doi: 10.3390/foods12061254.","Gibson M","Foods","2023","2023/03/29","PMC10048026","","10.3390/foods12061254"
"36949046","To metabolomics and beyond: a technological portfolio to investigate cancer metabolism","Danzi F, Pacchiana R, Mafficini A, Scupoli MT, Scarpa A, Donadelli M, Fiore A.","Signal Transduct Target Ther. 2023 Mar 22;8(1):137. doi: 10.1038/s41392-023-01380-0.","Danzi F","Signal Transduct Target Ther","2023","2023/03/23","PMC10033890","","10.1038/s41392-023-01380-0"
"36941259","Small molecule metabolites: discovery of biomarkers and therapeutic targets","Qiu S, Cai Y, Yao H, Lin C, Xie Y, Tang S, Zhang A.","Signal Transduct Target Ther. 2023 Mar 20;8(1):132. doi: 10.1038/s41392-023-01399-3.","Qiu S","Signal Transduct Target Ther","2023","2023/03/21","PMC10026263","","10.1038/s41392-023-01399-3"
"36930598","Plant and microbial sciences as key drivers in the development of metabolomics research","Aharoni A, Goodacre R, Fernie AR.","Proc Natl Acad Sci U S A. 2023 Mar 21;120(12):e2217383120. doi: 10.1073/pnas.2217383120. Epub 2023 Mar 17.","Aharoni A","Proc Natl Acad Sci U S A","2023","2023/03/17","PMC10041103","","10.1073/pnas.2217383120"
"36909640","Screening in serum-derived medium reveals differential response to compounds targeting metabolism","Abbott KL, Ali A, Casalena D, Do BT, Ferreira R, Cheah JH, Soule CK, Deik A, Kunchok T, Schmidt DR, Renner S, Honeder SE, Wu M, Chan SH, Tseyang T, Greaves D, Hsu PP, Ng CW, Zhang CJ, Farsidjani A, Gramatikov IMT, Matheson NJ, Lewis CA, Clish CB, Rees MG, Roth JA, Griner LM, Muir A, Auld DS, Heiden MGV.","bioRxiv. 2023 Feb 27:2023.02.25.529972. doi: 10.1101/2023.02.25.529972. Preprint.","Abbott KL","bioRxiv","2023","2023/03/13","PMC10002634","","10.1101/2023.02.25.529972"
"36909412","Visualizing the distribution of flavonoids in litchi (Litchi chinenis) seeds through matrix-assisted laser desorption/ionization mass spectrometry imaging","Liu Y, Nie X, Wang J, Zhao Z, Wang Z, Ju F.","Front Plant Sci. 2023 Feb 24;14:1144449. doi: 10.3389/fpls.2023.1144449. eCollection 2023.","Liu Y","Front Plant Sci","2023","2023/03/13","PMC9998689","","10.3389/fpls.2023.1144449"
"36904100","Metabolomic Diversity of Human Milk Cells over the Course of Lactation-A Preliminary Study","Ten-Doménech I, Cascant-Vilaplana MM, Navarro-Esteve V, Felderer B, Moreno-Giménez A, Rienda I, Gormaz M, Moreno-Torres M, Pérez-Guaita D, Quintás G, Kuligowski J.","Nutrients. 2023 Feb 22;15(5):1100. doi: 10.3390/nu15051100.","Ten-Doménech I","Nutrients","2023","2023/03/11","PMC10005050","","10.3390/nu15051100"
"36891970","Exploiting the mediating role of the metabolome to unravel transcript-to-phenotype associations","Auwerx C, Sadler MC, Woh T, Reymond A, Kutalik Z, Porcu E.","Elife. 2023 Mar 9;12:e81097. doi: 10.7554/eLife.81097.","Auwerx C","Elife","2023","2023/03/09","PMC9998083","","10.7554/eLife.81097"
"36882950","Monitoring live mitochondrial metabolism in real-time using NMR spectroscopy","Nagana Gowda GA, Pascua V, Lusk JA, Hong NN, Guo L, Dong J, Sweet IR, Raftery D.","Magn Reson Chem. 2023 Mar 7:10.1002/mrc.5341. doi: 10.1002/mrc.5341. Online ahead of print.","Nagana Gowda GA","Magn Reson Chem","2023","2023/03/08","PMC10483017","NIHMS1884840","10.1002/mrc.5341"
"36879264","Controlling the confounding effect of metabolic gene expression to identify actual metabolite targets in microsatellite instability cancers","Li CI, Yeh YM, Tsai YS, Huang TH, Shen MR, Lin PC.","Hum Genomics. 2023 Mar 6;17(1):18. doi: 10.1186/s40246-023-00465-9.","Li CI","Hum Genomics","2023","2023/03/06","PMC9990231","","10.1186/s40246-023-00465-9"
"36877247","Metabolome-Wide Mendelian Randomization Assessing the Causal Relationship Between Blood Metabolites and Bone Mineral Density","Chen S, He W.","Calcif Tissue Int. 2023 May;112(5):543-562. doi: 10.1007/s00223-023-01069-0. Epub 2023 Mar 6.","Chen S","Calcif Tissue Int","2023","2023/03/06","","","10.1007/s00223-023-01069-0"
"36873505","Alternative microbial-based functional ingredient source for lycopene, beta-carotene, and polyunsaturated fatty acids","Saejung C, Lomthaisong K, Kotthale P.","Heliyon. 2023 Feb 17;9(3):e13828. doi: 10.1016/j.heliyon.2023.e13828. eCollection 2023 Mar.","Saejung C","Heliyon","2023","2023/03/06","PMC9981927","","10.1016/j.heliyon.2023.e13828"
"36866159","New insight of metabolomics in ocular diseases in the context of 3P medicine","Zhang Q, Wang N, Rui Y, Xia Y, Xiong S, Xia X.","EPMA J. 2023 Feb 17;14(1):53-71. doi: 10.1007/s13167-023-00313-9. eCollection 2023 Mar.","Zhang Q","EPMA J","2023","2023/03/03","PMC9971428","","10.1007/s13167-023-00313-9"
"36865338","Glutaminase inhibition in combination with azacytidine in myelodysplastic syndromes: Clinical efficacy and correlative analyses","Konopleva M, DiNardo C, Bhagat T, Baran N, Lodi A, Saxena K, Cai T, Su X, Skwarska A, Guerra V, Kuruvilla V, Konoplev S, Gordon-Mitchell S, Pradhan K, Aluri S, Collins M, Sweeney S, Busquet J, Rathore A, Deng Q, Green M, Grant S, Demo S, Choudhary G, Sahu S, Agarwal B, Spodek M, Thiruthuvanathan V, Will B, Steidl U, Tippett G, Burger J, Borthakur G, Jabbour E, Pemmaraju N, Kadia T, Komblau S, Daver N, Naqvi K, Short N, Garcia-Manero G, Tiziani S, Verma A.","Res Sq. 2023 Feb 23:rs.3.rs-2518774. doi: 10.21203/rs.3.rs-2518774/v1. Preprint.","Konopleva M","Res Sq","2023","2023/03/03","PMC9980221","","10.21203/rs.3.rs-2518774/v1"
"36851825","L-serine biosynthesis in the human central nervous system: Structure and function of phosphoserine aminotransferase","Marchesani F, Zangelmi E, Murtas G, Costanzi E, Ullah R, Peracchi A, Bruno S, Pollegioni L, Mozzarelli A, Storici P, Campanini B.","Protein Sci. 2023 Apr;32(4):e4609. doi: 10.1002/pro.4609.","Marchesani F","Protein Sci","2023","2023/02/28","PMC10031235","","10.1002/pro.4609"
"36841242","NRF2 activation induces NADH-reductive stress, providing a metabolic vulnerability in lung cancer","Weiss-Sadan T, Ge M, Hayashi M, Gohar M, Yao CH, de Groot A, Harry S, Carlin A, Fischer H, Shi L, Wei TY, Adelmann CH, Wolf K, Vornbäumen T, Dürr BR, Takahashi M, Richter M, Zhang J, Yang TY, Vijay V, Fisher DE, Hata AN, Haigis MC, Mostoslavsky R, Bardeesy N, Papagiannakopoulos T, Bar-Peled L.","Cell Metab. 2023 Mar 7;35(3):487-503.e7. doi: 10.1016/j.cmet.2023.01.012. Epub 2023 Feb 24.","Weiss-Sadan T","Cell Metab","2023","2023/02/25","PMC9998367","NIHMS1872754","10.1016/j.cmet.2023.01.012"
"36837871","Non-Targeted Metabolomic Profiling Identifies Metabolites with Potential Antimicrobial Activity from an Anaerobic Bacterium Closely Related to Terrisporobacter Species","Pahalagedara ASNW, Flint S, Palmer J, Brightwell G, Luo X, Li L, Gupta TB.","Metabolites. 2023 Feb 9;13(2):252. doi: 10.3390/metabo13020252.","Pahalagedara ASNW","Metabolites","2023","2023/02/25","PMC9962286","","10.3390/metabo13020252"
"36837840","Mass-Spectrometry-Based Lipidomics Discriminates Specific Changes in Lipid Classes in Healthy and Dyslipidemic Adults","Sánchez-Vinces S, Garcia PHD, Silva AAR, Fernandes AMAP, Barreto JA, Duarte GHB, Antonio MA, Birbrair A, Porcari AM, Carvalho PO.","Metabolites. 2023 Feb 3;13(2):222. doi: 10.3390/metabo13020222.","Sánchez-Vinces S","Metabolites","2023","2023/02/25","PMC9964724","","10.3390/metabo13020222"
"36836807","Potential of Alpha-(α)-Solanine as a Natural Inhibitor of Fungus Causing Leaf Spot Disease in Strawberry","Xu N, Lu H, Yi X, Peng S, Huang X, Zhang Y, He C.","Life (Basel). 2023 Feb 6;13(2):450. doi: 10.3390/life13020450.","Xu N","Life (Basel)","2023","2023/02/25","PMC9961337","","10.3390/life13020450"
"36835626","E. coli Secretome Metabolically Modulates MDA-MB-231 Breast Cancer Cells' Energy Metabolism","AlMalki RH, Sebaa R, Al-Ansari MM, Al-Alwan M, Alwehaibi MA, Rahman AMA.","Int J Mol Sci. 2023 Feb 20;24(4):4219. doi: 10.3390/ijms24044219.","AlMalki RH","Int J Mol Sci","2023","2023/02/25","PMC9964955","","10.3390/ijms24044219"
"36834560","Advances in the Synthesis and Analysis of Biologically Active Phosphometabolites","Wohlgemuth R.","Int J Mol Sci. 2023 Feb 5;24(4):3150. doi: 10.3390/ijms24043150.","Wohlgemuth R","Int J Mol Sci","2023","2023/02/25","PMC9961378","","10.3390/ijms24043150"
"36828475","Metabolome-Based Classification of Snake Venoms by Bioinformatic Tools","Alonso LL, Slagboom J, Casewell NR, Samanipour S, Kool J.","Toxins (Basel). 2023 Feb 15;15(2):161. doi: 10.3390/toxins15020161.","Alonso LL","Toxins (Basel)","2023","2023/02/24","PMC9963137","","10.3390/toxins15020161"
"36826000","MALDI Imaging Mass Spectrometry of High-Grade Gliomas: A Review of Recent Progress and Future Perspective","Rončević A, Koruga N, Soldo Koruga A, Debeljak Ž, Rončević R, Turk T, Kretić D, Rotim T, Krivdić Dupan Z, Troha D, Perić M, Šimundić T.","Curr Issues Mol Biol. 2023 Jan 18;45(2):838-851. doi: 10.3390/cimb45020055.","Rončević A","Curr Issues Mol Biol","2023","2023/02/24","PMC9955680","","10.3390/cimb45020055"
"36824941","Metabolic model predictions enable targeted microbiome manipulation through precision prebiotics","Marinos G, Hamerich IK, Debray R, Obeng N, Petersen C, Taubenheim J, Zimmermann J, Blackburn D, Samuel BS, Dierking K, Franke A, Laudes M, Waschina S, Schulenburg H, Kaleta C.","bioRxiv. 2023 Feb 18:2023.02.17.528811. doi: 10.1101/2023.02.17.528811. Preprint.","Marinos G","bioRxiv","2023","2023/02/24","PMC9949166","","10.1101/2023.02.17.528811"
"36816322","Bioactive compounds as an alternative for the sugarcane industry: Towards an integrative approach","Molina-Cortés A, Quimbaya M, Toro-Gomez A, Tobar-Tosse F.","Heliyon. 2023 Jan 26;9(2):e13276. doi: 10.1016/j.heliyon.2023.e13276. eCollection 2023 Feb.","Molina-Cortés A","Heliyon","2023","2023/02/23","PMC9932480","","10.1016/j.heliyon.2023.e13276"
"36809241","Untargeted serum metabolomics analysis of Trichinella spiralis-infected mouse","Chienwichai P, Thiangtrongjit T, Tipthara P, Tarning J, Adisakwattana P, Reamtong O.","PLoS Negl Trop Dis. 2023 Feb 21;17(2):e0011119. doi: 10.1371/journal.pntd.0011119. eCollection 2023 Feb.","Chienwichai P","PLoS Negl Trop Dis","2023","2023/02/22","PMC9943014","","10.1371/journal.pntd.0011119"
"36798943","Acute effects of moderate vs. vigorous endurance exercise on urinary metabolites in healthy, young, physically active men-A multi-platform metabolomics approach","Kistner S, Mack CI, Rist MJ, Krüger R, Egert B, Biniaminov N, Engelbert AK, Seifert S, Dörr C, Ferrario PG, Neumann R, Altmann S, Bub A.","Front Physiol. 2023 Jan 30;14:1028643. doi: 10.3389/fphys.2023.1028643. eCollection 2023.","Kistner S","Front Physiol","2023","2023/02/17","PMC9927024","","10.3389/fphys.2023.1028643"
"36797287","Inhibition of inflammatory microglia by dietary fiber and short-chain fatty acids","Caetano-Silva ME, Rund L, Hutchinson NT, Woods JA, Steelman AJ, Johnson RW.","Sci Rep. 2023 Feb 16;13(1):2819. doi: 10.1038/s41598-022-27086-x.","Caetano-Silva ME","Sci Rep","2023","2023/02/16","PMC9935636","","10.1038/s41598-022-27086-x"
"36790488","Towards multiomic analysis of oral mucosal pathologies","Einhaus J, Han X, Feyaerts D, Sunwoo J, Gaudilliere B, Ahmad SH, Aghaeepour N, Bruckman K, Ojcius D, Schürch CM, Gaudilliere DK.","Semin Immunopathol. 2023 Jan;45(1):111-123. doi: 10.1007/s00281-022-00982-0. Epub 2023 Feb 15.","Einhaus J","Semin Immunopathol","2023","2023/02/15","PMC9974703","","10.1007/s00281-022-00982-0"
"36775798","Metabolomic, proteomic, and transcriptomic changes in adults with epilepsy on modified Atkins diet","Leitner DF, Siu Y, Korman A, Lin Z, Kanshin E, Friedman D, Devore S, Ueberheide B, Tsirigos A, Jones DR, Wisniewski T, Devinsky O.","Epilepsia. 2023 Apr;64(4):1046-1060. doi: 10.1111/epi.17540. Epub 2023 Feb 24.","Leitner DF","Epilepsia","2023","2023/02/12","PMC10372873","NIHMS1884165","10.1111/epi.17540"
"36768747","Characterization of the WRKY Gene Family Related to Anthocyanin Biosynthesis and the Regulation Mechanism under Drought Stress and Methyl Jasmonate Treatment in Lycoris radiata","Wang N, Song G, Zhang F, Shu X, Cheng G, Zhuang W, Wang T, Li Y, Wang Z.","Int J Mol Sci. 2023 Jan 26;24(3):2423. doi: 10.3390/ijms24032423.","Wang N","Int J Mol Sci","2023","2023/02/11","PMC9917153","","10.3390/ijms24032423"
"36726786","Specific gene module pair-based target identification and drug discovery","Li P, Bai C, Zhan L, Zhang H, Zhang Y, Zhang W, Wang Y, Zhao J.","Front Pharmacol. 2023 Jan 16;13:1089217. doi: 10.3389/fphar.2022.1089217. eCollection 2022.","Li P","Front Pharmacol","2023","2023/02/02","PMC9886283","","10.3389/fphar.2022.1089217"
"36696456","Genome-wide screen in human plasma identifies multifaceted complement evasion of Pseudomonas aeruginosa","Janet-Maitre M, Pont S, Masson FM, Sleiman S, Trouillon J, Robert-Genthon M, Gallet B, Dumestre-Perard C, Elsen S, Moriscot C, Bardoel BW, Rooijakkers SHM, Cretin F, Attrée I.","PLoS Pathog. 2023 Jan 25;19(1):e1011023. doi: 10.1371/journal.ppat.1011023. eCollection 2023 Jan.","Janet-Maitre M","PLoS Pathog","2023","2023/01/25","PMC9901815","","10.1371/journal.ppat.1011023"
"36687160","Environmental chemicals and endogenous metabolites in bile of USA and Norway patients with primary sclerosing cholangitis","Grant CW, Juran BD, Ali AH, Schlicht EM, Bianchi JK, Hu X, Liang Y, Jarrell Z, Liu KH, Go YM, Jones DP, Walker DI, Miller GW, Folseraas T, Karlsen TH, LaRusso NF, Gores GJ, Athreya AP, Lazaridis KN.","Exposome. 2023 Jan 5;3(1):osac011. doi: 10.1093/exposome/osac011. eCollection 2023.","Grant CW","Exposome","2023","2023/01/23","PMC9853141","","10.1093/exposome/osac011"
"36677060","Therapeutic and Toxic Effects of Valproic Acid Metabolites","Shnayder NA, Grechkina VV, Khasanova AK, Bochanova EN, Dontceva EA, Petrova MM, Asadullin AR, Shipulin GA, Altynbekov KS, Al-Zamil M, Nasyrova RF.","Metabolites. 2023 Jan 16;13(1):134. doi: 10.3390/metabo13010134.","Shnayder NA","Metabolites","2023","2023/01/21","PMC9862929","","10.3390/metabo13010134"
"36676995","Metabolic Changes and Their Associations with Selected Nutrients Intake in the Group of Workers Exposed to Arsenic","Sijko M, Janasik B, Wąsowicz W, Kozłowska L.","Metabolites. 2023 Jan 1;13(1):70. doi: 10.3390/metabo13010070.","Sijko M","Metabolites","2023","2023/01/21","PMC9866863","","10.3390/metabo13010070"
"36676992","Current State and Future Perspectives on Personalized Metabolomics","Trifonova OP, Maslov DL, Balashova EE, Lokhov PG.","Metabolites. 2023 Jan 1;13(1):67. doi: 10.3390/metabo13010067.","Trifonova OP","Metabolites","2023","2023/01/21","PMC9863827","","10.3390/metabo13010067"
"36675484","The Footprint of Type 1 Diabetes on Red Blood Cells: A Metabolomic and Lipidomic Study","Herance JR, Ciudin A, Lamas-Domingo R, Aparicio-Gómez C, Hernández C, Simó R, Palomino-Schätzlein M.","J Clin Med. 2023 Jan 10;12(2):556. doi: 10.3390/jcm12020556.","Herance JR","J Clin Med","2023","2023/01/21","PMC9862852","","10.3390/jcm12020556"
"36675301","The Effect of Dietary Phospholipids on the Ultrastructure and Function of Intestinal Epithelial Cells","Saydakova S, Morozova K, Snytnikova O, Morozova M, Boldyreva L, Kiseleva E, Tsentalovich Y, Kozhevnikova E.","Int J Mol Sci. 2023 Jan 16;24(2):1788. doi: 10.3390/ijms24021788.","Saydakova S","Int J Mol Sci","2023","2023/01/21","PMC9866517","","10.3390/ijms24021788"
"36674940","Molecular Landscape of Tourette's Disorder","Widomska J, De Witte W, Buitelaar JK, Glennon JC, Poelmans G.","Int J Mol Sci. 2023 Jan 11;24(2):1428. doi: 10.3390/ijms24021428.","Widomska J","Int J Mol Sci","2023","2023/01/21","PMC9865021","","10.3390/ijms24021428"
"36671721","Multiomics Approach Captures Hepatic Metabolic Network Altered by Chronic Ethanol Administration","Sakallioglu IT, Tripp B, Kubik J, Casey CA, Thomes P, Powers R.","Biology (Basel). 2022 Dec 23;12(1):28. doi: 10.3390/biology12010028.","Sakallioglu IT","Biology (Basel)","2022","2023/01/21","PMC9855439","","10.3390/biology12010028"
"36627043","Systematic analysis of in-source modifications of primary metabolites during flow-injection time-of-flight mass spectrometry","Farke N, Schramm T, Verhülsdonk A, Rapp J, Link H.","Anal Biochem. 2023 Mar 1;664:115036. doi: 10.1016/j.ab.2023.115036. Epub 2023 Jan 7.","Farke N","Anal Biochem","2023","2023/01/10","PMC9902335","","10.1016/j.ab.2023.115036"
"36625108","Software and Computational Tools for LC-MS-Based Epilipidomics: Challenges and Solutions","Damiani T, Bonciarelli S, Thallinger GG, Koehler N, Krettler CA, Salihoğlu AK, Korf A, Pauling JK, Pluskal T, Ni Z, Goracci L.","Anal Chem. 2023 Jan 10;95(1):287-303. doi: 10.1021/acs.analchem.2c04406.","Damiani T","Anal Chem","2023","2023/01/10","PMC9835057","","10.1021/acs.analchem.2c04406"
"36625102","NMR Metabolomics Methods for Investigating Disease","Nagana Gowda GA, Raftery D.","Anal Chem. 2023 Jan 10;95(1):83-99. doi: 10.1021/acs.analchem.2c04606.","Nagana Gowda GA","Anal Chem","2023","2023/01/10","PMC9883114","NIHMS1868177","10.1021/acs.analchem.2c04606"
"36615700","Interplay between Cruciferous Vegetables and the Gut Microbiome: A Multi-Omic Approach","Bouranis JA, Beaver LM, Jiang D, Choi J, Wong CP, Davis EW, Williams DE, Sharpton TJ, Stevens JF, Ho E.","Nutrients. 2022 Dec 22;15(1):42. doi: 10.3390/nu15010042.","Bouranis JA","Nutrients","2022","2023/01/08","PMC9824405","","10.3390/nu15010042"
"36615367","Comprehensive Survey of Consensus Docking for High-Throughput Virtual Screening","Blanes-Mira C, Fernández-Aguado P, de Andrés-López J, Fernández-Carvajal A, Ferrer-Montiel A, Fernández-Ballester G.","Molecules. 2022 Dec 25;28(1):175. doi: 10.3390/molecules28010175.","Blanes-Mira C","Molecules","2022","2023/01/08","PMC9821981","","10.3390/molecules28010175"
"36615206","Comparison of Phytochemical Profiles of Wild and Cultivated American Ginseng Using Metabolomics by Ultra-High Performance Liquid Chromatography-High-Resolution Mass Spectrometry","Liu Z, Moore R, Gao Y, Chen P, Yu L, Zhang M, Sun J.","Molecules. 2022 Dec 20;28(1):9. doi: 10.3390/molecules28010009.","Liu Z","Molecules","2022","2023/01/08","PMC9821851","","10.3390/molecules28010009"
"36611070","New Diagnostic Modality Combining Mass Spectrometry and Machine Learning for the Discrimination of Malignant Intraductal Papillary Mucinous Neoplasms","Kiritani S, Iwano T, Yoshimura K, Saito R, Nakayama T, Yamamoto D, Hakoda H, Watanabe G, Akamatsu N, Arita J, Kaneko J, Takeda S, Ichikawa D, Hasegawa K.","Ann Surg Oncol. 2023 May;30(5):3150-3157. doi: 10.1245/s10434-022-13012-y. Epub 2023 Jan 8.","Kiritani S","Ann Surg Oncol","2023","2023/01/07","PMC10085898","","10.1245/s10434-022-13012-y"
"36600244","Vascular lipidomics analysis reveales increased levels of phosphocholine and lysophosphocholine in atherosclerotic mice","Zhang L, Xiong L, Fan L, Diao H, Tang M, Luo E, Guo W, Yang X, Xing S.","Nutr Metab (Lond). 2023 Jan 4;20(1):1. doi: 10.1186/s12986-022-00723-y.","Zhang L","Nutr Metab (Lond)","2023","2023/01/04","PMC9811766","","10.1186/s12986-022-00723-y"
"36595469","Unknown Metabolite Identification Using Machine Learning Collision Cross-Section Prediction and Tandem Mass Spectrometry","Asef CK, Rainey MA, Garcia BM, Gouveia GJ, Shaver AO, Leach FE 3rd, Morse AM, Edison AS, McIntyre LM, Fernández FM.","Anal Chem. 2023 Jan 17;95(2):1047-1056. doi: 10.1021/acs.analchem.2c03749. Epub 2023 Jan 3.","Asef CK","Anal Chem","2023","2023/01/03","PMC10440795","NIHMS1922801","10.1021/acs.analchem.2c03749"
"36595202","From 'Omics to Multi-omics Technologies: the Discovery of Novel Causal Mediators","Mohammadi-Shemirani P, Sood T, Paré G.","Curr Atheroscler Rep. 2023 Feb;25(2):55-65. doi: 10.1007/s11883-022-01078-8. Epub 2023 Jan 3.","Mohammadi-Shemirani P","Curr Atheroscler Rep","2023","2023/01/03","PMC9807989","","10.1007/s11883-022-01078-8"
"36592838","Hormone receptor activities of complex mixtures of known and suspect chemicals in personal silicone wristband samplers worn in office buildings","Young AS, Herkert N, Stapleton HM, Coull BA, Hauser R, Zoeller T, Behnisch PA, Felzel E, Brouwer A, Allen JG.","Chemosphere. 2023 Feb;315:137705. doi: 10.1016/j.chemosphere.2022.137705. Epub 2022 Dec 30.","Young AS","Chemosphere","2023","2023/01/02","PMC9937064","NIHMS1864347","10.1016/j.chemosphere.2022.137705"
"36557224","Untargeted Metabolomics Pilot Study Using UHPLC-qTOF MS Profile in Sows' Urine Reveals Metabolites of Bladder Inflammation","Pousinis P, Virgiliou C, Mouskeftara T, Chalvatzi S, Kroustallas F, Panteris E, Papadopoulos GA, Fortomaris P, Cernat M, Leontides L, Begou O.","Metabolites. 2022 Nov 28;12(12):1186. doi: 10.3390/metabo12121186.","Pousinis P","Metabolites","2022","2022/12/23","PMC9784506","","10.3390/metabo12121186"
"36556129","Unraveling Pathophysiology of Takotsubo Syndrome: The Emerging Role of the Oxidative Stress's Systemic Status","Viceconte N, Petrella G, Pelliccia F, Tanzilli G, Cicero DO.","J Clin Med. 2022 Dec 19;11(24):7515. doi: 10.3390/jcm11247515.","Viceconte N","J Clin Med","2022","2022/12/23","PMC9781109","","10.3390/jcm11247515"
"36547890","Responses of the Macroalga Ulva prolifera Müller to Ocean Acidification Revealed by Complementary NMR- and MS-Based Omics Approaches","Sanchez-Arcos C, Paris D, Mazzella V, Mutalipassi M, Costantini M, Buia MC, von Elert E, Cutignano A, Zupo V.","Mar Drugs. 2022 Nov 26;20(12):743. doi: 10.3390/md20120743.","Sanchez-Arcos C","Mar Drugs","2022","2022/12/22","PMC9783899","","10.3390/md20120743"
"36530463","A new limit for blood metabolite analysis using (1)H NMR spectroscopy","Nagana Gowda GA, Pascua V, Raftery D.","J Magn Reson Open. 2022 Dec;12-13:100082. doi: 10.1016/j.jmro.2022.100082. Epub 2022 Nov 15.","Nagana Gowda GA","J Magn Reson Open","2022","2022/12/19","PMC9757760","NIHMS1856615","10.1016/j.jmro.2022.100082"
"36522472","An investigation of metabolome in blood in patients with chronic peripheral, posttraumatic/postsurgical neuropathic pain","Ghafouri B, Thordeman K, Hadjikani R, Bay Nord A, Gerdle B, Bäckryd E.","Sci Rep. 2022 Dec 15;12(1):21714. doi: 10.1038/s41598-022-26405-6.","Ghafouri B","Sci Rep","2022","2022/12/15","PMC9755304","","10.1038/s41598-022-26405-6"
"36504643","Sex as a biological variable in determining the metabolic changes influencing acute ischemic stroke outcomes-Where is the data: A systematic review","Dylla L, Higgins HM, Piper C, Poisson SN, Herson PS, Monte AA.","Front Neurol. 2022 Nov 24;13:1026431. doi: 10.3389/fneur.2022.1026431. eCollection 2022.","Dylla L","Front Neurol","2022","2022/12/12","PMC9729945","","10.3389/fneur.2022.1026431"
"36469190","Good practices and recommendations for using and benchmarking computational metabolomics metabolite annotation tools","de Jonge NF, Mildau K, Meijer D, Louwen JJR, Bueschl C, Huber F, van der Hooft JJJ.","Metabolomics. 2022 Dec 5;18(12):103. doi: 10.1007/s11306-022-01963-y.","de Jonge NF","Metabolomics","2022","2022/12/05","PMC9722809","","10.1007/s11306-022-01963-y"
"36469142","Problems, principles and progress in computational annotation of NMR metabolomics data","Judge MT, Ebbels TMD.","Metabolomics. 2022 Dec 5;18(12):102. doi: 10.1007/s11306-022-01962-z.","Judge MT","Metabolomics","2022","2022/12/05","PMC9722819","","10.1007/s11306-022-01962-z"
"36456991","The untargeted urine volatilome for biomedical applications: methodology and volatilome database","Llambrich M, Brezmes J, Cumeras R.","Biol Proced Online. 2022 Dec 1;24(1):20. doi: 10.1186/s12575-022-00184-w.","Llambrich M","Biol Proced Online","2022","2022/12/02","PMC9714113","","10.1186/s12575-022-00184-w"
"36438654","An anchored experimental design and meta-analysis approach to address batch effects in large-scale metabolomics","Shaver AO, Garcia BM, Gouveia GJ, Morse AM, Liu Z, Asef CK, Borges RM, Leach FE 3rd, Andersen EC, Amster IJ, Fernández FM, Edison AS, McIntyre LM.","Front Mol Biosci. 2022 Nov 9;9:930204. doi: 10.3389/fmolb.2022.930204. eCollection 2022.","Shaver AO","Front Mol Biosci","2022","2022/11/28","PMC9682135","","10.3389/fmolb.2022.930204"
"36433985","MaHPIC malaria systems biology data from Plasmodium cynomolgi sporozoite longitudinal infections in macaques","DeBarry JD, Nural MV, Pakala SB, Nayak V, Warrenfeltz S, Humphrey J, Lapp SA, Cabrera-Mora M, Brito CFA, Jiang J, Saney CL, Hankus A, Stealey HM, DeBarry MB, Lackman N, Legall N, Lee K, Tang Y, Gupta A, Trippe ED, Bridger RR, Weatherly DB, Peterson MS, Jiang X, Tran V, Uppal K, Fonseca LL, Joyner CJ, Karpuzoglu E, Cordy RJ, Meyer EVS, Wells LL, Ory DS, Lee FE, Tirouvanziam R, Gutiérrez JB, Ibegbu C, Lamb TJ, Pohl J, Pruett ST, Jones DP, Styczynski MP, Voit EO, Moreno A, Galinski MR, Kissinger JC.","Sci Data. 2022 Nov 24;9(1):722. doi: 10.1038/s41597-022-01755-y.","DeBarry JD","Sci Data","2022","2022/11/26","PMC9700667","","10.1038/s41597-022-01755-y"
