PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30874969","KMR: knowledge-oriented medicine representation learning for drug-drug interaction and similarity computation","Shen Y, Yuan K, Yang M, Tang B, Li Y, Du N, Lei K.","J Cheminform. 2019 Mar 14;11(1):22. doi: 10.1186/s13321-019-0342-y.","Shen Y","J Cheminform","2019","2019/03/16","PMC6419809","","10.1186/s13321-019-0342-y"
"30871458","Study of serious adverse drug reactions using FDA-approved drug labeling and MedDRA","Wu L, Ingle T, Liu Z, Zhao-Wong A, Harris S, Thakkar S, Zhou G, Yang J, Xu J, Mehta D, Ge W, Tong W, Fang H.","BMC Bioinformatics. 2019 Mar 14;20(Suppl 2):97. doi: 10.1186/s12859-019-2628-5.","Wu L","BMC Bioinformatics","2019","2019/03/16","PMC6419320","","10.1186/s12859-019-2628-5"
"30868054","Mutations in gliclazide-associated genes may predict poor bladder cancer prognosis","Wen W, Gong J, Wu P, Zhao M, Wang M, Chen H, Sun J.","FEBS Open Bio. 2019 Feb 6;9(3):457-467. doi: 10.1002/2211-5463.12583. eCollection 2019 Mar.","Wen W","FEBS Open Bio","2019","2019/03/15","PMC6396154","","10.1002/2211-5463.12583"
"30848458","Leveraging Big Data to Transform Drug Discovery","Glicksberg BS, Li L, Chen R, Dudley J, Chen B.","Methods Mol Biol. 2019;1939:91-118. doi: 10.1007/978-1-4939-9089-4_6.","Glicksberg BS","Methods Mol Biol","2019","2019/03/09","PMC6657335","NIHMS1018284","10.1007/978-1-4939-9089-4_6"
"30846939","Network Pharmacology Databases for Traditional Chinese Medicine: Review and Assessment","Zhang R, Zhu X, Bai H, Ning K.","Front Pharmacol. 2019 Feb 21;10:123. doi: 10.3389/fphar.2019.00123. eCollection 2019.","Zhang R","Front Pharmacol","2019","2019/03/09","PMC6393382","","10.3389/fphar.2019.00123"
"30781500","PharmActa: Empowering Patients to Avoid Clinical Significant Drug⁻Herb Interactions","Spanakis M, Sfakianakis S, Sakkalis V, Spanakis EG.","Medicines (Basel). 2019 Feb 16;6(1):26. doi: 10.3390/medicines6010026.","Spanakis M","Medicines (Basel)","2019","2019/02/21","PMC6473432","","10.3390/medicines6010026"
"30767086","Dimorphite-DL: an open-source program for enumerating the ionization states of drug-like small molecules","Ropp PJ, Kaminsky JC, Yablonski S, Durrant JD.","J Cheminform. 2019 Feb 14;11(1):14. doi: 10.1186/s13321-019-0336-9.","Ropp PJ","J Cheminform","2019","2019/02/16","PMC6689865","","10.1186/s13321-019-0336-9"
"30762124","An in silico design of bioavailability for kinase inhibitors evaluating the mechanistic rationale in the CYP metabolism of erlotinib","Chelli SM, Gupta P, Belliraj SK.","J Mol Model. 2019 Feb 14;25(3):65. doi: 10.1007/s00894-018-3917-z.","Chelli SM","J Mol Model","2019","2019/02/15","","","10.1007/s00894-018-3917-z"
"30719503","A Massively Parallel Selection of Small Molecule-RNA Motif Binding Partners Informs Design of an Antiviral from Sequence","Childs-Disney JL, Tran T, Vummidi BR, Velagapudi SP, Haniff HS, Matsumoto Y, Crynen G, Southern MR, Biswas A, Wang ZF, Tellinghuisen TL, Disney MD.","Chem. 2018 Oct 11;4(10):2384-2404. doi: 10.1016/j.chempr.2018.08.003. Epub 2018 Sep 13.","Childs-Disney JL","Chem","2018","2019/02/06","PMC6358276","NIHMS995713","10.1016/j.chempr.2018.08.003"
"30718737","OptiPharm: An evolutionary algorithm to compare shape similarity","Puertas-Martín S, Redondo JL, Ortigosa PM, Pérez-Sánchez H.","Sci Rep. 2019 Feb 4;9(1):1398. doi: 10.1038/s41598-018-37908-6.","Puertas-Martín S","Sci Rep","2019","2019/02/06","PMC6361934","","10.1038/s41598-018-37908-6"
"30713550","Conserved Disease Modules Extracted From Multilayer Heterogeneous Disease and Gene Networks for Understanding Disease Mechanisms and Predicting Disease Treatments","Yu L, Yao S, Gao L, Zha Y.","Front Genet. 2019 Jan 18;9:745. doi: 10.3389/fgene.2018.00745. eCollection 2018.","Yu L","Front Genet","2019","2019/02/05","PMC6346701","","10.3389/fgene.2018.00745"
"30707567","Tetrazoles via Multicomponent Reactions","Neochoritis CG, Zhao T, Dömling A.","Chem Rev. 2019 Feb 13;119(3):1970-2042. doi: 10.1021/acs.chemrev.8b00564. Epub 2019 Feb 1.","Neochoritis CG","Chem Rev","2019","2019/02/02","PMC6376451","","10.1021/acs.chemrev.8b00564"
"30690196","Assessing the public landscape of clinical-stage pharmaceuticals through freely available online databases","Griesenauer RH, Schillebeeckx C, Kinch MS.","Drug Discov Today. 2019 Apr;24(4):1010-1016. doi: 10.1016/j.drudis.2019.01.010. Epub 2019 Jan 25.","Griesenauer RH","Drug Discov Today","2019","2019/01/29","PMC7315808","NIHMS1592354","10.1016/j.drudis.2019.01.010"
"30687082","Systems Pharmacology Dissection of Multi-Scale Mechanisms of Action of Huo-Xiang-Zheng-Qi Formula for the Treatment of Gastrointestinal Diseases","Zhao M, Chen Y, Wang C, Xiao W, Chen S, Zhang S, Yang L, Li Y.","Front Pharmacol. 2019 Jan 11;9:1448. doi: 10.3389/fphar.2018.01448. eCollection 2018.","Zhao M","Front Pharmacol","2019","2019/01/29","PMC6336928","","10.3389/fphar.2018.01448"
"30649201","Large-scale analysis of human gene expression variability associates highly variable drug targets with lower drug effectiveness and safety","Simonovsky E, Schuster R, Yeger-Lotem E.","Bioinformatics. 2019 Sep 1;35(17):3028-3037. doi: 10.1093/bioinformatics/btz023.","Simonovsky E","Bioinformatics","2019","2019/01/17","PMC6735839","","10.1093/bioinformatics/btz023"
"30642283","Identifying primary site of lung-limited Cancer of unknown primary based on relative gene expression orderings","Li M, Li H, Hong G, Tang Z, Liu G, Lin X, Lin M, Qi L, Guo Z.","BMC Cancer. 2019 Jan 14;19(1):67. doi: 10.1186/s12885-019-5274-4.","Li M","BMC Cancer","2019","2019/01/16","PMC6332677","","10.1186/s12885-019-5274-4"
"30621790","eToxPred: a machine learning-based approach to estimate the toxicity of drug candidates","Pu L, Naderi M, Liu T, Wu HC, Mukhopadhyay S, Brylinski M.","BMC Pharmacol Toxicol. 2019 Jan 8;20(1):2. doi: 10.1186/s40360-018-0282-6.","Pu L","BMC Pharmacol Toxicol","2019","2019/01/10","PMC6325674","","10.1186/s40360-018-0282-6"
"30621031","Wireless Electrochemical Detection on a Microfluidic Compact Disc (CD) and Evaluation of Redox-Amplification during Flow","Bauer M, Bartoli J, Martinez-Chapa SO, Madou M.","Micromachines (Basel). 2019 Jan 7;10(1):31. doi: 10.3390/mi10010031.","Bauer M","Micromachines (Basel)","2019","2019/01/10","PMC6357103","","10.3390/mi10010031"
"30605479","The integration of pharmacophore-based 3D QSAR modeling and virtual screening in safety profiling: A case study to identify antagonistic activities against adenosine receptor, A2A, using 1,897 known drugs","Fan F, Toledo Warshaviak D, Hamadeh HK, Dunn RT 2nd.","PLoS One. 2019 Jan 3;14(1):e0204378. doi: 10.1371/journal.pone.0204378. eCollection 2019.","Fan F","PLoS One","2019","2019/01/04","PMC6317804","","10.1371/journal.pone.0204378"
"30596650","In silico repositioning of approved drugs against Schistosoma mansoni energy metabolism targets","Calixto NM, Dos Santos DB, Bezerra JCB, Silva LA.","PLoS One. 2018 Dec 31;13(12):e0203340. doi: 10.1371/journal.pone.0203340. eCollection 2018.","Calixto NM","PLoS One","2018","2019/01/01","PMC6312253","","10.1371/journal.pone.0203340"
"30596090","A Network Pharmacology Analysis to Explore the Effect of Astragali Radix-Radix Angelica Sinensis on Traumatic Brain Injury","Xie G, Peng W, Li P, Xia Z, Zhong Y, He F, Tulake Y, Feng D, Wang Y, Xing Z.","Biomed Res Int. 2018 Nov 25;2018:3951783. doi: 10.1155/2018/3951783. eCollection 2018.","Xie G","Biomed Res Int","2018","2019/01/01","PMC6286735","","10.1155/2018/3951783"
"30570668","Workflow for defining reference chemicals for assessing performance of in vitro assays","Judson RS, Thomas RS, Baker N, Simha A, Howey XM, Marable C, Kleinstreuer NC, Houck KA.","ALTEX. 2019;36(2):261-276. doi: 10.14573/altex.1809281. Epub 2018 Dec 17.","Judson RS","ALTEX","2019","2018/12/21","PMC6784312","NIHMS1537541","10.14573/altex.1809281"
"30567541","In vitro antiplasmodial activity, pharmacokinetic profiles and interference in isoprenoid pathway of 2-aniline-3-hydroxy-1.4-naphthoquinone derivatives","de Sena Pereira VS, da Silva Emery F, Lobo L, Nogueira F, Oliveira JIN, Fulco UL, Albuquerque EL, Katzin AM, de Andrade-Neto VF.","Malar J. 2018 Dec 19;17(1):482. doi: 10.1186/s12936-018-2615-8.","de Sena Pereira VS","Malar J","2018","2018/12/21","PMC6300878","","10.1186/s12936-018-2615-8"
"30555636","Synthetic lethal combinations of low-toxicity drugs for breast cancer identified in silico by genetic screens in yeast","Marhold M, Tomasich E, Schwarz M, Udovica S, Heinzel A, Mayer P, Horak P, Perco P, Krainer M.","Oncotarget. 2018 Nov 20;9(91):36379-36391. doi: 10.18632/oncotarget.26372. eCollection 2018 Nov 20.","Marhold M","Oncotarget","2018","2018/12/18","PMC6284748","","10.18632/oncotarget.26372"
"30545340","The changing landscape of phase II/III metastatic sarcoma clinical trials-analysis of ClinicalTrials.gov","Que Y, Xiao W, Xu BS, Wen XZ, Weng DS, Zhang X.","BMC Cancer. 2018 Dec 13;18(1):1251. doi: 10.1186/s12885-018-5163-2.","Que Y","BMC Cancer","2018","2018/12/15","PMC6293634","","10.1186/s12885-018-5163-2"
"30540459","Prediction of Membrane Permeation of Drug Molecules by Combining an Implicit Membrane Model with Machine Learning","Brocke SA, Degen A, MacKerell AD Jr, Dutagaci B, Feig M.","J Chem Inf Model. 2019 Mar 25;59(3):1147-1162. doi: 10.1021/acs.jcim.8b00648. Epub 2018 Dec 27.","Brocke SA","J Chem Inf Model","2019","2018/12/13","PMC6433486","NIHMS1002568","10.1021/acs.jcim.8b00648"
"30535108","Systematic domain-based aggregation of protein structures highlights DNA-, RNA- and other ligand-binding positions","Kobren SN, Singh M.","Nucleic Acids Res. 2019 Jan 25;47(2):582-593. doi: 10.1093/nar/gky1224.","Kobren SN","Nucleic Acids Res","2019","2018/12/12","PMC6344845","","10.1093/nar/gky1224"
"30532261","Predicting protein targets for drug-like compounds using transcriptomics","Pabon NA, Xia Y, Estabrooks SK, Ye Z, Herbrand AK, Süß E, Biondi RM, Assimon VA, Gestwicki JE, Brodsky JL, Camacho CJ, Bar-Joseph Z.","PLoS Comput Biol. 2018 Dec 7;14(12):e1006651. doi: 10.1371/journal.pcbi.1006651. eCollection 2018 Dec.","Pabon NA","PLoS Comput Biol","2018","2018/12/12","PMC6300300","","10.1371/journal.pcbi.1006651"
"30532240","PathFX provides mechanistic insights into drug efficacy and safety for regulatory review and therapeutic development","Wilson JL, Racz R, Liu T, Adeniyi O, Sun J, Ramamoorthy A, Pacanowski M, Altman R.","PLoS Comput Biol. 2018 Dec 7;14(12):e1006614. doi: 10.1371/journal.pcbi.1006614. eCollection 2018 Dec.","Wilson JL","PLoS Comput Biol","2018","2018/12/12","PMC6285459","","10.1371/journal.pcbi.1006614"
"30515477","An integrative machine learning approach for prediction of toxicity-related drug safety","Lysenko A, Sharma A, Boroevich KA, Tsunoda T.","Life Sci Alliance. 2018 Nov 28;1(6):e201800098. doi: 10.26508/lsa.201800098. eCollection 2018 Dec.","Lysenko A","Life Sci Alliance","2018","2018/12/06","PMC6262234","","10.26508/lsa.201800098"
"30512951","Toward Learned Chemical Perception of Force Field Typing Rules","Zanette C, Bannan CC, Bayly CI, Fass J, Gilson MK, Shirts MR, Chodera JD, Mobley DL.","J Chem Theory Comput. 2019 Jan 8;15(1):402-423. doi: 10.1021/acs.jctc.8b00821. Epub 2018 Dec 24.","Zanette C","J Chem Theory Comput","2019","2018/12/05","PMC6467725","NIHMS1012523","10.1021/acs.jctc.8b00821"
"30481034","Data-Independent Acquisition Mass Spectrometry To Quantify Protein Levels in FFPE Tumor Biopsies for Molecular Diagnostics","Kim YJ, Sweet SMM, Egertson JD, Sedgewick AJ, Woo S, Liao WL, Merrihew GE, Searle BC, Vaske C, Heaton R, MacCoss MJ, Hembrough T.","J Proteome Res. 2019 Jan 4;18(1):426-435. doi: 10.1021/acs.jproteome.8b00699. Epub 2018 Dec 12.","Kim YJ","J Proteome Res","2019","2018/11/28","PMC6465117","NIHMS1002737","10.1021/acs.jproteome.8b00699"
"30477159","In Silico Profiling of Clinical Phenotypes for Human Targets Using Adverse Event Data","Soldatos TG, Taglang G, Jackson DB.","High Throughput. 2018 Nov 23;7(4):37. doi: 10.3390/ht7040037.","Soldatos TG","High Throughput","2018","2018/11/28","PMC6306940","","10.3390/ht7040037"
"30463528","Effects of PKM2 on global metabolic changes and prognosis in hepatocellular carcinoma: from gene expression to drug discovery","Lv WW, Liu D, Liu XC, Feng TN, Li L, Qian BY, Li WX.","BMC Cancer. 2018 Nov 21;18(1):1150. doi: 10.1186/s12885-018-5023-0.","Lv WW","BMC Cancer","2018","2018/11/23","PMC6249977","","10.1186/s12885-018-5023-0"
"30463505","Drug repositioning using drug-disease vectors based on an integrated network","Lee T, Yoon Y.","BMC Bioinformatics. 2018 Nov 21;19(1):446. doi: 10.1186/s12859-018-2490-x.","Lee T","BMC Bioinformatics","2018","2018/11/23","PMC6249928","","10.1186/s12859-018-2490-x"
"30443347","Onset timing of statin-induced musculoskeletal adverse events and concomitant drug-associated shift in onset timing of MAEs","Akimoto H, Negishi A, Oshima S, Okita M, Numajiri S, Inoue N, Ohshima S, Kobayashi D.","Pharmacol Res Perspect. 2018 Nov 7;6(6):e00439. doi: 10.1002/prp2.439. eCollection 2018 Dec.","Akimoto H","Pharmacol Res Perspect","2018","2018/11/17","PMC6220123","","10.1002/prp2.439"
"30428013","A Drug-Side Effect Context-Sensitive Network approach for drug target prediction","Zhou M, Chen Y, Xu R.","Bioinformatics. 2019 Jun 1;35(12):2100-2107. doi: 10.1093/bioinformatics/bty906.","Zhou M","Bioinformatics","2019","2018/11/15","PMC6581434","","10.1093/bioinformatics/bty906"
"30406372","pK(a) measurements for the SAMPL6 prediction challenge for a set of kinase inhibitor-like fragments","Işık M, Levorse D, Rustenburg AS, Ndukwe IE, Wang H, Wang X, Reibarkh M, Martin GE, Makarov AA, Mobley DL, Rhodes T, Chodera JD.","J Comput Aided Mol Des. 2018 Oct;32(10):1117-1138. doi: 10.1007/s10822-018-0168-0. Epub 2018 Nov 7.","Işık M","J Comput Aided Mol Des","2018","2018/11/09","PMC6367941","NIHMS1511865","10.1007/s10822-018-0168-0"
"30403855","ezCADD: A Rapid 2D/3D Visualization-Enabled Web Modeling Environment for Democratizing Computer-Aided Drug Design","Tao A, Huang Y, Shinohara Y, Caylor ML, Pashikanti S, Xu D.","J Chem Inf Model. 2019 Jan 28;59(1):18-24. doi: 10.1021/acs.jcim.8b00633. Epub 2018 Nov 16.","Tao A","J Chem Inf Model","2019","2018/11/08","PMC6351978","","10.1021/acs.jcim.8b00633"
"30380087","SymMap: an integrative database of traditional Chinese medicine enhanced by symptom mapping","Wu Y, Zhang F, Yang K, Fang S, Bu D, Li H, Sun L, Hu H, Gao K, Wang W, Zhou X, Zhao Y, Chen J.","Nucleic Acids Res. 2019 Jan 8;47(D1):D1110-D1117. doi: 10.1093/nar/gky1021.","Wu Y","Nucleic Acids Res","2019","2018/11/01","PMC6323958","","10.1093/nar/gky1021"
"30373609","SwissMTB: establishing comprehensive molecular cancer diagnostics in Swiss clinics","Singer F, Irmisch A, Toussaint NC, Grob L, Singer J, Thurnherr T, Beerenwinkel N, Levesque MP, Dummer R, Quagliata L, Rothschild SI, Wicki A, Beisel C, Stekhoven DJ.","BMC Med Inform Decis Mak. 2018 Oct 29;18(1):89. doi: 10.1186/s12911-018-0680-0.","Singer F","BMC Med Inform Decis Mak","2018","2018/10/31","PMC6206832","","10.1186/s12911-018-0680-0"
"30373189","Using a Consensus Docking Approach to Predict Adverse Drug Reactions in Combination Drug Therapies for Gulf War Illness","Jaundoo R, Bohmann J, Gutierrez GE, Klimas N, Broderick G, Craddock TJA.","Int J Mol Sci. 2018 Oct 26;19(11):3355. doi: 10.3390/ijms19113355.","Jaundoo R","Int J Mol Sci","2018","2018/10/31","PMC6274917","","10.3390/ijms19113355"
"30354029","Target-Adverse Event Profiles to Augment Pharmacovigilance: A Pilot Study With Six New Molecular Entities","Schotland P, Racz R, Jackson D, Levin R, Strauss DG, Burkhart K.","CPT Pharmacometrics Syst Pharmacol. 2018 Dec;7(12):809-817. doi: 10.1002/psp4.12356. Epub 2018 Oct 24.","Schotland P","CPT Pharmacometrics Syst Pharmacol","2018","2018/10/25","PMC6310867","","10.1002/psp4.12356"
"30351006","Escaping Atom Types in Force Fields Using Direct Chemical Perception","Mobley DL, Bannan CC, Rizzi A, Bayly CI, Chodera JD, Lim VT, Lim NM, Beauchamp KA, Slochower DR, Shirts MR, Gilson MK, Eastman PK.","J Chem Theory Comput. 2018 Nov 13;14(11):6076-6092. doi: 10.1021/acs.jctc.8b00640. Epub 2018 Oct 30.","Mobley DL","J Chem Theory Comput","2018","2018/10/24","PMC6245550","NIHMS994331","10.1021/acs.jctc.8b00640"
"30346593","Rationalizing Secondary Pharmacology Screening Using Human Genetic and Pharmacological Evidence","Deaton AM, Fan F, Zhang W, Nguyen PA, Ward LD, Nioi P.","Toxicol Sci. 2019 Feb 1;167(2):593-603. doi: 10.1093/toxsci/kfy265.","Deaton AM","Toxicol Sci","2019","2018/10/23","PMC6358245","","10.1093/toxsci/kfy265"
"30333748","Using Machine Learning to Predict Synergistic Antimalarial Compound Combinations With Novel Structures","Mason DJ, Eastman RT, Lewis RPI, Stott IP, Guha R, Bender A.","Front Pharmacol. 2018 Oct 2;9:1096. doi: 10.3389/fphar.2018.01096. eCollection 2018.","Mason DJ","Front Pharmacol","2018","2018/10/19","PMC6176478","","10.3389/fphar.2018.01096"
"30320271","Conformational Sampling of Macrocyclic Drugs in Different Environments: Can We Find the Relevant Conformations?","Poongavanam V, Danelius E, Peintner S, Alcaraz L, Caron G, Cummings MD, Wlodek S, Erdelyi M, Hawkins PCD, Ermondi G, Kihlberg J.","ACS Omega. 2018 Sep 30;3(9):11742-11757. doi: 10.1021/acsomega.8b01379. Epub 2018 Sep 24.","Poongavanam V","ACS Omega","2018","2018/10/16","PMC6173504","","10.1021/acsomega.8b01379"
"30319791","Crystal structure of ethyl 4-[4-(di-methyl-amino)-phen-yl]-2,7,7-trimethyl-5-oxo-1,4,5,6,7,8-hexa-hydro-quinoline-3-carboxyl-ate","Steiger SA, Li C, Natale NR.","Acta Crystallogr E Crystallogr Commun. 2018 Sep 11;74(Pt 10):1417-1420. doi: 10.1107/S2056989018011982. eCollection 2018 Oct 1.","Steiger SA","Acta Crystallogr E Crystallogr Commun","2018","2018/10/16","PMC6176430","","10.1107/S2056989018011982"
"30310774","Preparation and Evaluation of Lipid-Based Liquid Crystalline Formulation of Fenofibrate","Kazemi M, Varshosaz J, Tabbakhian M.","Adv Biomed Res. 2018 Sep 21;7:126. doi: 10.4103/abr.abr_188_17. eCollection 2018.","Kazemi M","Adv Biomed Res","2018","2018/10/13","PMC6159309","","10.4103/abr.abr_188_17"
"30304494","Multimodal network diffusion predicts future disease-gene-chemical associations","Lin CH, Konecki DM, Liu M, Wilson SJ, Nassar H, Wilkins AD, Gleich DF, Lichtarge O.","Bioinformatics. 2019 May 1;35(9):1536-1543. doi: 10.1093/bioinformatics/bty858.","Lin CH","Bioinformatics","2019","2018/10/11","PMC6499233","","10.1093/bioinformatics/bty858"
"30303482","Context-enriched interactome powered by proteomics helps the identification of novel regulators of macrophage activation","Halu A, Wang JG, Iwata H, Mojcher A, Abib AL, Singh SA, Aikawa M, Sharma A.","Elife. 2018 Oct 10;7:e37059. doi: 10.7554/eLife.37059.","Halu A","Elife","2018","2018/10/11","PMC6179386","","10.7554/eLife.37059"
"30287940","Humanization of Antibodies using a Statistical Inference Approach","Clavero-Álvarez A, Di Mambro T, Perez-Gaviro S, Magnani M, Bruscolini P.","Sci Rep. 2018 Oct 4;8(1):14820. doi: 10.1038/s41598-018-32986-y.","Clavero-Álvarez A","Sci Rep","2018","2018/10/06","PMC6172228","","10.1038/s41598-018-32986-y"
"30280037","Tumor-preventing activity of aspirin in multiple cancers based on bioinformatic analyses","Li D, Wang P, Yu Y, Huang B, Zhang X, Xu C, Zhao X, Yin Z, He Z, Jin M, Liu C.","PeerJ. 2018 Sep 26;6:e5667. doi: 10.7717/peerj.5667. eCollection 2018.","Li D","PeerJ","2018","2018/10/04","PMC6163034","","10.7717/peerj.5667"
"30278128","FINDSITE(comb2.0): A New Approach for Virtual Ligand Screening of Proteins and Virtual Target Screening of Biomolecules","Zhou H, Cao H, Skolnick J.","J Chem Inf Model. 2018 Nov 26;58(11):2343-2354. doi: 10.1021/acs.jcim.8b00309. Epub 2018 Oct 16.","Zhou H","J Chem Inf Model","2018","2018/10/03","PMC6437778","NIHMS1009560","10.1021/acs.jcim.8b00309"
"30255424","Association of Pioglitazone with Increased Risk of Prostate Cancer and Pancreatic Cancer: A Functional Network Study","Wen W, Wu P, Gong J, Zhao M, Zhang Z, Chen R, Chen H, Sun J.","Diabetes Ther. 2018 Dec;9(6):2229-2243. doi: 10.1007/s13300-018-0509-y. Epub 2018 Sep 25.","Wen W","Diabetes Ther","2018","2018/09/27","PMC6250638","","10.1007/s13300-018-0509-y"
"30245847","Context-dependent prediction of protein complexes by SiComPre","Rizzetto S, Moyseos P, Baldacci B, Priami C, Csikász-Nagy A.","NPJ Syst Biol Appl. 2018 Sep 17;4:37. doi: 10.1038/s41540-018-0073-0. eCollection 2018.","Rizzetto S","NPJ Syst Biol Appl","2018","2018/09/25","PMC6141528","","10.1038/s41540-018-0073-0"
"30240756","A Combined In Vitro/In Silico Approach to Identifying Off-Target Receptor Toxicity","Leedale J, Sharkey KJ, Colley HE, Norton ÁM, Peeney D, Mason CL, Sathish JG, Murdoch C, Sharma P, Webb SD.","iScience. 2018 Jun 29;4:84-96. doi: 10.1016/j.isci.2018.05.012. Epub 2018 May 18.","Leedale J","iScience","2018","2018/09/22","PMC6147237","","10.1016/j.isci.2018.05.012"
"30223473","Drug Repurposing of Metabolic Agents in Malignant Glioma","Seliger C, Hau P.","Int J Mol Sci. 2018 Sep 14;19(9):2768. doi: 10.3390/ijms19092768.","Seliger C","Int J Mol Sci","2018","2018/09/19","PMC6164672","","10.3390/ijms19092768"
"30219839","Drug Target Commons 2.0: a community platform for systematic analysis of drug-target interaction profiles","Tanoli Z, Alam Z, Vähä-Koskela M, Ravikumar B, Malyutina A, Jaiswal A, Tang J, Wennerberg K, Aittokallio T.","Database (Oxford). 2018 Jan 1;2018:1-13. doi: 10.1093/database/bay083.","Tanoli Z","Database (Oxford)","2018","2018/09/17","PMC6146131","","10.1093/database/bay083"
"30218604","Identification of Missing Carbon Fixation Enzymes as Potential Drug Targets in Mycobacterium Tuberculosis","Katiyar A, Singh H, Azad KK.","J Integr Bioinform. 2018 Jul 3;15(3):20170041. doi: 10.1515/jib-2017-0041.","Katiyar A","J Integr Bioinform","2018","2018/09/16","PMC6340126","","10.1515/jib-2017-0041"
"30196523","In silico fragment-mapping method: a new tool for fragment-based/structure-based drug discovery","Yamaotsu N, Hirono S.","J Comput Aided Mol Des. 2018 Nov;32(11):1229-1245. doi: 10.1007/s10822-018-0160-8. Epub 2018 Sep 8.","Yamaotsu N","J Comput Aided Mol Des","2018","2018/09/10","","","10.1007/s10822-018-0160-8"
"30194077","Copy Number Alterations in Tumor Genomes Deleting Antineoplastic Drug Targets Partially Compensated by Complementary Amplifications","Tran HV, Kiemer AK, Helms V.","Cancer Genomics Proteomics. 2018 Sep-Oct;15(5):365-378. doi: 10.21873/cgp.20095.","Tran HV","Cancer Genomics Proteomics","2018","2018/09/09","PMC6199575","","10.21873/cgp.20095"
"30192413","Chemical space of Escherichia coli dihydrofolate reductase inhibitors: New approaches for discovering novel drugs for old bugs","Srinivasan B, Tonddast-Navaei S, Roy A, Zhou H, Skolnick J.","Med Res Rev. 2019 Mar;39(2):684-705. doi: 10.1002/med.21538. Epub 2018 Sep 7.","Srinivasan B","Med Res Rev","2019","2018/09/08","PMC6370515","NIHMS990685","10.1002/med.21538"
"30173379","Prediction of Novel Drugs and Diseases for Hepatocellular Carcinoma Based on Multi-Source Simulated Annealing Based Random Walk","Ibrahim SJA, Thangamani M.","J Med Syst. 2018 Sep 1;42(10):188. doi: 10.1007/s10916-018-1038-y.","Ibrahim SJA","J Med Syst","2018","2018/09/03","","","10.1007/s10916-018-1038-y"
"30169563","Binding site matching in rational drug design: algorithms and applications","Naderi M, Lemoine JM, Govindaraj RG, Kana OZ, Feinstein WP, Brylinski M.","Brief Bioinform. 2019 Nov 27;20(6):2167-2184. doi: 10.1093/bib/bby078.","Naderi M","Brief Bioinform","2019","2018/09/01","PMC6954434","","10.1093/bib/bby078"
"30127900","Screening and identification of key biomarkers in bladder carcinoma: Evidence from bioinformatics analysis","Yan M, Jing X, Liu Y, Cui X.","Oncol Lett. 2018 Sep;16(3):3092-3100. doi: 10.3892/ol.2018.9002. Epub 2018 Jun 21.","Yan M","Oncol Lett","2018","2018/08/22","PMC6096082","","10.3892/ol.2018.9002"
"30123072","Review of Drug Repositioning Approaches and Resources","Xue H, Li J, Xie H, Wang Y.","Int J Biol Sci. 2018 Jul 13;14(10):1232-1244. doi: 10.7150/ijbs.24612. eCollection 2018.","Xue H","Int J Biol Sci","2018","2018/08/21","PMC6097480","","10.7150/ijbs.24612"
"30108951","Approaches to target tractability assessment - a practical perspective","Brown KK, Hann MM, Lakdawala AS, Santos R, Thomas PJ, Todd K.","Medchemcomm. 2018 Feb 14;9(4):606-613. doi: 10.1039/c7md00633k. eCollection 2018 Apr 1.","Brown KK","Medchemcomm","2018","2018/08/16","PMC6072525","","10.1039/c7md00633k"
"30102366","Computational resources associating diseases with genotypes, phenotypes and exposures","Zhang W, Zhang H, Yang H, Li M, Xie Z, Li W.","Brief Bioinform. 2019 Nov 27;20(6):2098-2115. doi: 10.1093/bib/bby071.","Zhang W","Brief Bioinform","2019","2018/08/14","PMC6954426","","10.1093/bib/bby071"
"30087612","Therapeutic Effect of Repurposed Temsirolimus in Lung Adenocarcinoma Model","Chang HW, Wu MJ, Lin ZM, Wang CY, Cheng SY, Lin YK, Chow YH, Ch'ang HJ, Chang VHS.","Front Pharmacol. 2018 Jul 24;9:778. doi: 10.3389/fphar.2018.00778. eCollection 2018.","Chang HW","Front Pharmacol","2018","2018/08/09","PMC6066584","","10.3389/fphar.2018.00778"
"30085102","A chronological pharmacovigilance network analytics approach for predicting adverse drug events","Davazdahemami B, Delen D.","J Am Med Inform Assoc. 2018 Oct 1;25(10):1311-1321. doi: 10.1093/jamia/ocy097.","Davazdahemami B","J Am Med Inform Assoc","2018","2018/08/08","PMC7646912","","10.1093/jamia/ocy097"
"30083389","Using quantitative systems pharmacology to evaluate the drug efficacy of COX-2 and 5-LOX inhibitors in therapeutic situations","Thiel C, Smit I, Baier V, Cordes H, Fabry B, Blank LM, Kuepfer L.","NPJ Syst Biol Appl. 2018 Aug 3;4:28. doi: 10.1038/s41540-018-0062-3. eCollection 2018.","Thiel C","NPJ Syst Biol Appl","2018","2018/08/08","PMC6072773","","10.1038/s41540-018-0062-3"
"30062108","Designing Algorithms To Aid Discovery by Chemical Robots","Henson AB, Gromski PS, Cronin L.","ACS Cent Sci. 2018 Jul 25;4(7):793-804. doi: 10.1021/acscentsci.8b00176. Epub 2018 Jul 3.","Henson AB","ACS Cent Sci","2018","2018/08/01","PMC6062836","","10.1021/acscentsci.8b00176"
