PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33333007","The pyruvate-lactate axis modulates cardiac hypertrophy and heart failure","Cluntun AA, Badolia R, Lettlova S, Parnell KM, Shankar TS, Diakos NA, Olson KA, Taleb I, Tatum SM, Berg JA, Cunningham CN, Van Ry T, Bott AJ, Krokidi AT, Fogarty S, Skedros S, Swiatek WI, Yu X, Luo B, Merx S, Navankasattusas S, Cox JE, Ducker GS, Holland WL, McKellar SH, Rutter J, Drakos SG.","Cell Metab. 2021 Mar 2;33(3):629-648.e10. doi: 10.1016/j.cmet.2020.12.003. Epub 2020 Dec 16.","Cluntun AA","Cell Metab","2021","2020/12/17","PMC7933116","NIHMS1654881","10.1016/j.cmet.2020.12.003"
"33330584","Bifidobacterium infantis Metabolizes 2'Fucosyllactose-Derived and Free Fucose Through a Common Catabolic Pathway Resulting in 1,2-Propanediol Secretion","Dedon LR, Özcan E, Rani A, Sela DA.","Front Nutr. 2020 Nov 24;7:583397. doi: 10.3389/fnut.2020.583397. eCollection 2020.","Dedon LR","Front Nutr","2020","2020/12/17","PMC7732495","","10.3389/fnut.2020.583397"
"33330447","Functional Characterization of the Lin28/let-7 Circuit During Forelimb Regeneration in Ambystoma mexicanum and Its Influence on Metabolic Reprogramming","Varela-Rodríguez H, Abella-Quintana DG, Espinal-Centeno A, Varela-Rodríguez L, Gomez-Zepeda D, Caballero-Pérez J, García-Medel PL, Brieba LG, Ordaz-Ortiz JJ, Cruz-Ramirez A.","Front Cell Dev Biol. 2020 Nov 19;8:562940. doi: 10.3389/fcell.2020.562940. eCollection 2020.","Varela-Rodríguez H","Front Cell Dev Biol","2020","2020/12/17","PMC7710800","","10.3389/fcell.2020.562940"
"33329680","Lipidome Remodeling and Autophagic Respose in the Arachidonic-Acid-Rich Microalga Lobosphaera incisa Under Nitrogen and Phosphorous Deprivation","Kokabi K, Gorelova O, Zorin B, Didi-Cohen S, Itkin M, Malitsky S, Solovchenko A, Boussiba S, Khozin-Goldberg I.","Front Plant Sci. 2020 Nov 27;11:614846. doi: 10.3389/fpls.2020.614846. eCollection 2020.","Kokabi K","Front Plant Sci","2020","2020/12/17","PMC7728692","","10.3389/fpls.2020.614846"
"33329648","Ascorbate-Mediated Modulation of Cadmium Stress Responses: Reactive Oxygen Species and Redox Status in Brassica napus","Jung HI, Lee BR, Chae MJ, Lee EJ, Lee TG, Jung GB, Kim MS, Lee J.","Front Plant Sci. 2020 Nov 30;11:586547. doi: 10.3389/fpls.2020.586547. eCollection 2020.","Jung HI","Front Plant Sci","2020","2020/12/17","PMC7733925","","10.3389/fpls.2020.586547"
"33324830","Metabolomic Profiling of Drought-Tolerant and Susceptible Peanut (Arachis hypogaea L.) Genotypes in Response to Drought Stress","Gundaraniya SA, Ambalam PS, Tomar RS.","ACS Omega. 2020 Nov 20;5(48):31209-31219. doi: 10.1021/acsomega.0c04601. eCollection 2020 Dec 8.","Gundaraniya SA","ACS Omega","2020","2020/12/16","PMC7726923","","10.1021/acsomega.0c04601"
"33324408","CD45RA, CD8β, and IFNγ Are Potential Immune Biomarkers of Human Cognitive Function","Esgalhado AJ, Reste-Ferreira D, Albino SE, Sousa A, Amaral AP, Martinho A, Oliveira IT, Verde I, Lourenço O, Fonseca AM, Cardoso EM, Arosa FA.","Front Immunol. 2020 Nov 25;11:592656. doi: 10.3389/fimmu.2020.592656. eCollection 2020.","Esgalhado AJ","Front Immunol","2020","2020/12/16","PMC7723833","","10.3389/fimmu.2020.592656"
"33318177","Disturbed glucose and pyruvate metabolism in glaucoma with neuroprotection by pyruvate or rapamycin","Harder JM, Guymer C, Wood JPM, Daskalaki E, Chidlow G, Zhang C, Balasubramanian R, Cardozo BH, Foxworth NE, Deering KE, Ouellette TB, Montgomery C, Wheelock CE, Casson RJ, Williams PA, John SWM.","Proc Natl Acad Sci U S A. 2020 Dec 29;117(52):33619-33627. doi: 10.1073/pnas.2014213117. Epub 2020 Dec 14.","Harder JM","Proc Natl Acad Sci U S A","2020","2020/12/15","PMC7776900","","10.1073/pnas.2014213117"
"33317539","Analysis of urinary exosomal metabolites identifies cardiovascular risk signatures with added value to urine analysis","Agudiez M, Martinez PJ, Martin-Lorenzo M, Heredero A, Santiago-Hernandez A, Molero D, Garcia-Segura JM, Aldamiz-Echevarria G, Alvarez-Llamas G.","BMC Biol. 2020 Dec 14;18(1):192. doi: 10.1186/s12915-020-00924-y.","Agudiez M","BMC Biol","2020","2020/12/15","PMC7737341","","10.1186/s12915-020-00924-y"
"33317213","Metabolic Profiling of Female Tg2576 Mouse Brains Provides Novel Evidence Supporting Intranasal Low-Dose Pioglitazone for Long-Term Treatment at an Early Stage of Alzheimer's Disease","Wong LR, Wong P, Ho PC.","Biomedicines. 2020 Dec 9;8(12):589. doi: 10.3390/biomedicines8120589.","Wong LR","Biomedicines","2020","2020/12/15","PMC7764407","","10.3390/biomedicines8120589"
"33317039","Evaluation of Volatilomic Fingerprint from Apple Fruits to Ciders: A Useful Tool to Find Putative Biomarkers for Each Apple Variety","Medina S, Perestrelo R, Pereira R, Câmara JS.","Foods. 2020 Dec 9;9(12):1830. doi: 10.3390/foods9121830.","Medina S","Foods","2020","2020/12/15","PMC7763333","","10.3390/foods9121830"
"33315875","Schistosoma haematobium infection is associated with alterations in energy and purine-related metabolism in preschool-aged children","Osakunor DNM, Mduluza T, Osei-Hyiaman D, Burgess K, Woolhouse MEJ, Mutapi F.","PLoS Negl Trop Dis. 2020 Dec 14;14(12):e0008866. doi: 10.1371/journal.pntd.0008866. eCollection 2020 Dec.","Osakunor DNM","PLoS Negl Trop Dis","2020","2020/12/14","PMC7735607","","10.1371/journal.pntd.0008866"
"33302441","Metabolomic Profile of Personalized Donor Human Milk","Torrez Lamberti MF, DeBose-Scarlett E, Garret T, Parker LA, Neu J, Lorca GL.","Molecules. 2020 Dec 8;25(24):5783. doi: 10.3390/molecules25245783.","Torrez Lamberti MF","Molecules","2020","2020/12/11","PMC7763631","","10.3390/molecules25245783"
"33298924","NQO1 protects obese mice through improvements in glucose and lipid metabolism","Di Francesco A, Choi Y, Bernier M, Zhang Y, Diaz-Ruiz A, Aon MA, Kalafut K, Ehrlich MR, Murt K, Ali A, Pearson KJ, Levan S, Preston JD, Martin-Montalvo A, Martindale JL, Abdelmohsen K, Michel CR, Willmes DM, Henke C, Navas P, Villalba JM, Siegel D, Gorospe M, Fritz K, Biswal S, Ross D, de Cabo R.","NPJ Aging Mech Dis. 2020 Nov 19;6(1):13. doi: 10.1038/s41514-020-00051-6.","Di Francesco A","NPJ Aging Mech Dis","2020","2020/12/10","PMC7678866","","10.1038/s41514-020-00051-6"
"33294127","Metabolomic Analysis of the Ameliorative Effect of Enhanced Proline Metabolism on Hypoxia-Induced Injury in Cardiomyocytes","Wang J, Xue Z, Hua C, Lin J, Shen Z, Song Y, Ying H, Lv Q, Wang M, Zhou B.","Oxid Med Cell Longev. 2020 Nov 26;2020:8866946. doi: 10.1155/2020/8866946. eCollection 2020.","Wang J","Oxid Med Cell Longev","2020","2020/12/09","PMC7718065","","10.1155/2020/8866946"
"33292338","Metabolomic signatures for visceral adiposity and dysglycaemia in Asian Chinese and Caucasian European adults: the cross-sectional TOFI_Asia study","Wu ZE, Fraser K, Kruger MC, Sequeira IR, Yip W, Lu LW, Plank LD, Murphy R, Cooper GJS, Martin JC, Poppitt SD.","Nutr Metab (Lond). 2020 Nov 16;17(1):95. doi: 10.1186/s12986-020-00518-z.","Wu ZE","Nutr Metab (Lond)","2020","2020/12/09","PMC7667766","","10.1186/s12986-020-00518-z"
"33291487","Extensive Chemometric Investigations of Distinctive Patterns and Levels of Biogenic Amines in Fermented Foods: Human Health Implications","Grootveld M, Percival BC, Zhang J.","Foods. 2020 Dec 5;9(12):1807. doi: 10.3390/foods9121807.","Grootveld M","Foods","2020","2020/12/09","PMC7762153","","10.3390/foods9121807"
"33278656","Diet-derived fruit and vegetable metabolites show sex-specific inverse relationships to osteoporosis status","Mangano KM, Noel SE, Lai CQ, Christensen JJ, Ordovas JM, Dawson-Hughes B, Tucker KL, Parnell LD.","Bone. 2021 Mar;144:115780. doi: 10.1016/j.bone.2020.115780. Epub 2020 Dec 2.","Mangano KM","Bone","2021","2020/12/05","PMC7856195","NIHMS1651297","10.1016/j.bone.2020.115780"
"33277521","Metabolomics revealed the influence of breast cancer on lymphatic endothelial cell metabolism, metabolic crosstalk, and lymphangiogenic signaling in co-culture","Acevedo-Acevedo S, Millar DC, Simmons AD, Favreau P, Cobra PF, Skala M, Palecek SP.","Sci Rep. 2020 Dec 4;10(1):21244. doi: 10.1038/s41598-020-76394-7.","Acevedo-Acevedo S","Sci Rep","2020","2020/12/05","PMC7718899","","10.1038/s41598-020-76394-7"
"33274349","Informatics Inference of Exercise-Induced Modulation of Brain Pathways Based on Cerebrospinal Fluid Micro-RNAs in Myalgic Encephalomyelitis/Chronic Fatigue Syndrome","Narayan V, Shivapurkar N, Baraniuk JN.","Netw Syst Med. 2020 Nov 18;3(1):142-158. doi: 10.1089/nsm.2019.0009. eCollection 2020.","Narayan V","Netw Syst Med","2020","2020/12/04","PMC7703497","","10.1089/nsm.2019.0009"
"33271860","Metabolic Drug Response Phenotyping in Colorectal Cancer Organoids by LC-QTOF-MS","Neef SK, Janssen N, Winter S, Wallisch SK, Hofmann U, Dahlke MH, Schwab M, Mürdter TE, Haag M.","Metabolites. 2020 Dec 1;10(12):494. doi: 10.3390/metabo10120494.","Neef SK","Metabolites","2020","2020/12/04","PMC7760698","","10.3390/metabo10120494"
"33267585","Evaluation of Single Sample Network Inference Methods for Metabolomics-Based Systems Medicine","Jahagirdar S, Saccenti E.","J Proteome Res. 2021 Jan 1;20(1):932-949. doi: 10.1021/acs.jproteome.0c00696. Epub 2020 Dec 2.","Jahagirdar S","J Proteome Res","2021","2020/12/03","PMC7786380","","10.1021/acs.jproteome.0c00696"
"33262325","Epistasis-driven identification of SLC25A51 as a regulator of human mitochondrial NAD import","Girardi E, Agrimi G, Goldmann U, Fiume G, Lindinger S, Sedlyarov V, Srndic I, Gürtl B, Agerer B, Kartnig F, Scarcia P, Di Noia MA, Liñeiro E, Rebsamen M, Wiedmer T, Bergthaler A, Palmieri L, Superti-Furga G.","Nat Commun. 2020 Dec 1;11(1):6145. doi: 10.1038/s41467-020-19871-x.","Girardi E","Nat Commun","2020","2020/12/02","PMC7708531","","10.1038/s41467-020-19871-x"
"33261033","Comparative Proteomic Analysis of Walnut (Juglans regia L.) Pellicle Tissues Reveals the Regulation of Nut Quality Attributes","Zaini PA, Feinberg NG, Grilo FS, Saxe HJ, Salemi MR, Phinney BS, Crisosto CH, Dandekar AM.","Life (Basel). 2020 Nov 27;10(12):314. doi: 10.3390/life10120314.","Zaini PA","Life (Basel)","2020","2020/12/02","PMC7760677","","10.3390/life10120314"
"33259543","The plasma lipidome of the Quaker parrot (Myiopsitta monachus)","Beaufrère H, Gardhouse SM, Wood RD, Stark KD.","PLoS One. 2020 Dec 1;15(12):e0240449. doi: 10.1371/journal.pone.0240449. eCollection 2020.","Beaufrère H","PLoS One","2020","2020/12/01","PMC7707497","","10.1371/journal.pone.0240449"
"33256042","Rumen and Serum Metabolomes in Response to Endophyte-Infected Tall Fescue Seed and Isoflavone Supplementation in Beef Steers","Ault-Seay TB, Melchior-Tiffany EA, Clemmons BA, Cordero JF, Bates GE, Flythe MD, Klotz JL, Ji H, Goodman JP, McLean KJ, Myer PR.","Toxins (Basel). 2020 Nov 26;12(12):744. doi: 10.3390/toxins12120744.","Ault-Seay TB","Toxins (Basel)","2020","2020/12/01","PMC7761436","","10.3390/toxins12120744"
"33255896","Metabolomic Analysis of Plasma from GABA(B(1)) Knock-Out Mice Reveals Decreased Levels of Elaidic Trans-Fatty Acid","Fattuoni C, Barberini L, Noto A, Follesa P.","Metabolites. 2020 Nov 26;10(12):484. doi: 10.3390/metabo10120484.","Fattuoni C","Metabolites","2020","2020/12/01","PMC7760308","","10.3390/metabo10120484"
"33255796","Changes in Lipid Profile of Keratinocytes from Rat Skin Exposed to Chronic UVA or UVB Radiation and Topical Application of Cannabidiol","Łuczaj W, Domingues MDR, Domingues P, Skrzydlewska E.","Antioxidants (Basel). 2020 Nov 25;9(12):1178. doi: 10.3390/antiox9121178.","Łuczaj W","Antioxidants (Basel)","2020","2020/12/01","PMC7761402","","10.3390/antiox9121178"
"33255680","Optimisation of Urine Sample Preparation for Headspace-Solid Phase Microextraction Gas Chromatography-Mass Spectrometry: Altering Sample pH, Sulphuric Acid Concentration and Phase Ratio","Aggarwal P, Baker J, Boyd MT, Coyle S, Probert C, Chapman EA.","Metabolites. 2020 Nov 25;10(12):482. doi: 10.3390/metabo10120482.","Aggarwal P","Metabolites","2020","2020/12/01","PMC7760603","","10.3390/metabo10120482"
"33255518","Effects of Aging, Long-Term and Lifelong Exercise on the Urinary Metabolic Footprint of Rats","Tzimou A, Nikolaidis S, Begou O, Siopi A, Deda O, Taitzoglou I, Theodoridis G, Mougios V.","Metabolites. 2020 Nov 25;10(12):481. doi: 10.3390/metabo10120481.","Tzimou A","Metabolites","2020","2020/12/01","PMC7760742","","10.3390/metabo10120481"
"33251564","Metabolomics: a systems biology approach for enhancing heat stress tolerance in plants","Raza A.","Plant Cell Rep. 2022 Mar;41(3):741-763. doi: 10.1007/s00299-020-02635-8. Epub 2020 Nov 29.","Raza A","Plant Cell Rep","2022","2020/11/30","","","10.1007/s00299-020-02635-8"
"33249827","Recurrent Topics in Mass Spectrometry-Based Metabolomics and Lipidomics-Standardization, Coverage, and Throughput","Rampler E, Abiead YE, Schoeny H, Rusz M, Hildebrand F, Fitz V, Koellensperger G.","Anal Chem. 2021 Jan 12;93(1):519-545. doi: 10.1021/acs.analchem.0c04698. Epub 2020 Nov 28.","Rampler E","Anal Chem","2021","2020/11/30","PMC7807424","","10.1021/acs.analchem.0c04698"
"33248648","Multi-omics integration in biomedical research - A metabolomics-centric review","Wörheide MA, Krumsiek J, Kastenmüller G, Arnold M.","Anal Chim Acta. 2021 Jan 2;1141:144-162. doi: 10.1016/j.aca.2020.10.038. Epub 2020 Oct 22.","Wörheide MA","Anal Chim Acta","2021","2020/11/29","PMC7701361","NIHMS1642248","10.1016/j.aca.2020.10.038"
"33243243","Multi-omics examination of Q fever fatigue syndrome identifies similarities with chronic fatigue syndrome","Raijmakers RPH, Roerink ME, Jansen AFM, Keijmel SP, Gacesa R, Li Y, Joosten LAB, van der Meer JWM, Netea MG, Bleeker-Rovers CP, Xu CJ.","J Transl Med. 2020 Nov 26;18(1):448. doi: 10.1186/s12967-020-02585-5.","Raijmakers RPH","J Transl Med","2020","2020/11/27","PMC7690002","","10.1186/s12967-020-02585-5"
"33242417","Comprehensive Multi-omics Analysis Reveals Mitochondrial Stress as a Central Biological Hub for Spaceflight Impact","da Silveira WA, Fazelinia H, Rosenthal SB, Laiakis EC, Kim MS, Meydan C, Kidane Y, Rathi KS, Smith SM, Stear B, Ying Y, Zhang Y, Foox J, Zanello S, Crucian B, Wang D, Nugent A, Costa HA, Zwart SR, Schrepfer S, Elworth RAL, Sapoval N, Treangen T, MacKay M, Gokhale NS, Horner SM, Singh LN, Wallace DC, Willey JS, Schisler JC, Meller R, McDonald JT, Fisch KM, Hardiman G, Taylor D, Mason CE, Costes SV, Beheshti A.","Cell. 2020 Nov 25;183(5):1185-1201.e20. doi: 10.1016/j.cell.2020.11.002.","da Silveira WA","Cell","2020","2020/11/26","PMC7870178","NIHMS1645808","10.1016/j.cell.2020.11.002"
"33238497","Cardioprotection via Metabolism for Rat Heart Preservation Using the High-Pressure Gaseous Mixture of Carbon Monoxide and Oxygen","Suzuki C, Hatayama N, Ogawa T, Nanizawa E, Otsuka S, Hata K, Seno H, Naito M, Hirai S.","Int J Mol Sci. 2020 Nov 23;21(22):8858. doi: 10.3390/ijms21228858.","Suzuki C","Int J Mol Sci","2020","2020/11/26","PMC7700337","","10.3390/ijms21228858"
"33238400","The Urine Metabolome of Young Autistic Children Correlates with Their Clinical Profile Severity","Mussap M, Siracusano M, Noto A, Fattuoni C, Riccioni A, Rajula HSR, Fanos V, Curatolo P, Barberini L, Mazzone L.","Metabolites. 2020 Nov 23;10(11):476. doi: 10.3390/metabo10110476.","Mussap M","Metabolites","2020","2020/11/26","PMC7700197","","10.3390/metabo10110476"
"33228226","Convergence of Plasma Metabolomics and Proteomics Analysis to Discover Signatures of High-Grade Serous Ovarian Cancer","Ahn HS, Yeom J, Yu J, Kwon YI, Kim JH, Kim K.","Cancers (Basel). 2020 Nov 19;12(11):3447. doi: 10.3390/cancers12113447.","Ahn HS","Cancers (Basel)","2020","2020/11/24","PMC7709037","","10.3390/cancers12113447"
"33224818","Chemotherapeutic efficacy of cucurmosin for pancreatic cancer as an alternative of gemcitabine: a comparative metabolomic study","Wei B, Wang C, Teng T, Guo P, Chen M, Xia F, Liu H, Xie J, Feng J, Huang H.","Gland Surg. 2020 Oct;9(5):1428-1442. doi: 10.21037/gs-20-202.","Wei B","Gland Surg","2020","2020/11/23","PMC7667084","","10.21037/gs-20-202"
"33219392","Plasma lipidomic profiles after a low and high glycemic load dietary pattern in a randomized controlled crossover feeding study","Dibay Moghadam S, Navarro SL, Shojaie A, Randolph TW, Bettcher LF, Le CB, Hullar MA, Kratz M, Neuhouser ML, Lampe PD, Raftery D, Lampe JW.","Metabolomics. 2020 Nov 20;16(12):121. doi: 10.1007/s11306-020-01746-3.","Dibay Moghadam S","Metabolomics","2020","2020/11/21","PMC8116047","NIHMS1696627","10.1007/s11306-020-01746-3"
"33215236","In vivo toxicometabolomics reveals multi-organ and urine metabolic changes in mice upon acute exposure to human-relevant doses of 3,4-methylenedioxypyrovalerone (MDPV)","Araújo AM, Carvalho M, Costa VM, Duarte JA, Dinis-Oliveira RJ, Bastos ML, Guedes de Pinho P, Carvalho F.","Arch Toxicol. 2021 Feb;95(2):509-527. doi: 10.1007/s00204-020-02949-2. Epub 2020 Nov 19.","Araújo AM","Arch Toxicol","2021","2020/11/20","","","10.1007/s00204-020-02949-2"
"33204934","Metabolic changes in the developing sugarcane culm associated with high yield and early high sugar content","Perlo V, Botha FC, Furtado A, Hodgson-Kratky K, Henry RJ.","Plant Direct. 2020 Nov 11;4(11):e00276. doi: 10.1002/pld3.276. eCollection 2020 Nov.","Perlo V","Plant Direct","2020","2020/11/18","PMC7656173","","10.1002/pld3.276"
"33204525","Metabolic Modulation and Potential Biomarkers of the Prognosis Identification for Severe Aortic Stenosis after TAVR by a Metabolomics Study","Liao Y, Liu C, Xiong T, Zhao M, Zheng W, Feng Y, Li Y, Ou Y, Zhao Z, Peng Y, Wei J, Li Q, Meng W, Liu X, Chen M.","Cardiol Res Pract. 2020 Oct 28;2020:3946913. doi: 10.1155/2020/3946913. eCollection 2020.","Liao Y","Cardiol Res Pract","2020","2020/11/18","PMC7649585","","10.1155/2020/3946913"
"33203818","Volatile Metabolic Markers for Monitoring Pectobacterium carotovorum subsp. carotovorum Using Headspace Solid-Phase Microextraction Coupled with Gas Chromatography-Mass Spectrometry","Yang JS, Lee HW, Song H, Ha JH.","J Microbiol Biotechnol. 2021 Jan 28;31(1):70-78. doi: 10.4014/jmb.2009.09028.","Yang JS","J Microbiol Biotechnol","2021","2020/11/18","PMC9705696","","10.4014/jmb.2009.09028"
"33202684","NMR Profiling of Exhaled Breath Condensate Defines Different Metabolic Phenotypes of Non-Cystic Fibrosis Bronchiectasis","Paris D, Palomba L, Mirra V, Borrelli M, Corcione A, Santamaria F, Maniscalco M, Motta A.","Int J Mol Sci. 2020 Nov 14;21(22):8600. doi: 10.3390/ijms21228600.","Paris D","Int J Mol Sci","2020","2020/11/18","PMC7698311","","10.3390/ijms21228600"
"33199820","Deep phenotyping of myalgic encephalomyelitis/chronic fatigue syndrome in Japanese population","Kitami T, Fukuda S, Kato T, Yamaguti K, Nakatomi Y, Yamano E, Kataoka Y, Mizuno K, Tsuboi Y, Kogo Y, Suzuki H, Itoh M, Morioka MS, Kawaji H, Koseki H, Kikuchi J, Hayashizaki Y, Ohno H, Kuratsune H, Watanabe Y.","Sci Rep. 2020 Nov 16;10(1):19933. doi: 10.1038/s41598-020-77105-y.","Kitami T","Sci Rep","2020","2020/11/17","PMC7669873","","10.1038/s41598-020-77105-y"
"33199811","The maturity in fetal pigs using a multi-fluid metabolomic approach","Lefort G, Servien R, Quesnel H, Billon Y, Canario L, Iannuccelli N, Canlet C, Paris A, Vialaneix N, Liaubet L.","Sci Rep. 2020 Nov 16;10(1):19912. doi: 10.1038/s41598-020-76709-8.","Lefort G","Sci Rep","2020","2020/11/17","PMC7670440","","10.1038/s41598-020-76709-8"
"33195525","Targeted Metabolomics With Ultraperformance Liquid Chromatography-Mass Spectrometry (UPLC-MS) Highlights Metabolic Differences in Healthy and Atopic Staffordshire Bull Terriers Fed Two Different Diets, A Pilot Study","Moore R, Anturaniemi J, Velagapudi V, Nandania J, Barrouin-Melo SM, Hielm-Björkman A.","Front Vet Sci. 2020 Oct 27;7:554296. doi: 10.3389/fvets.2020.554296. eCollection 2020.","Moore R","Front Vet Sci","2020","2020/11/16","PMC7653775","","10.3389/fvets.2020.554296"
"33192610","ZOOMICS: Comparative Metabolomics of Red Blood Cells From Old World Monkeys and Humans","Bertolone L, Shin HK, Stefanoni D, Baek JH, Gao Y, Morrison EJ, Nemkov T, Thomas T, Francis RO, Hod EA, Zimring JC, Yoshida T, Karafin M, Schwartz J, Hudson KE, Spitalnik SL, Buehler PW, D'Alessandro A.","Front Physiol. 2020 Oct 23;11:593841. doi: 10.3389/fphys.2020.593841. eCollection 2020.","Bertolone L","Front Physiol","2020","2020/11/16","PMC7645159","","10.3389/fphys.2020.593841"
"33186350","Nucleotide de novo synthesis increases breast cancer stemness and metastasis via cGMP-PKG-MAPK signaling pathway","Lv Y, Wang X, Li X, Xu G, Bai Y, Wu J, Piao Y, Shi Y, Xiang R, Wang L.","PLoS Biol. 2020 Nov 13;18(11):e3000872. doi: 10.1371/journal.pbio.3000872. eCollection 2020 Nov.","Lv Y","PLoS Biol","2020","2020/11/13","PMC7688141","","10.1371/journal.pbio.3000872"
"33177633","Diversity of secoiridoid glycosides in leaves of UK and Danish ash provide new insight for ash dieback management","Sidda JD, Song L, Parker JL, Studholme DJ, Sambles C, Grant M.","Sci Rep. 2020 Nov 11;10(1):19566. doi: 10.1038/s41598-020-76140-z.","Sidda JD","Sci Rep","2020","2020/11/12","PMC7658974","","10.1038/s41598-020-76140-z"
"33177242","Integrated analysis of transcriptomic and metabolomic data demonstrates the significant role of pyruvate carboxylase in the progression of ovarian cancer","Shang H, Zheng J, Tong J.","Aging (Albany NY). 2020 Nov 7;12(21):21874-21889. doi: 10.18632/aging.104004. Epub 2020 Nov 7.","Shang H","Aging (Albany NY)","2020","2020/11/12","PMC7695408","","10.18632/aging.104004"
"33173435","Metabolic pathways underlying GATA6 regulating Trastuzumab resistance in Gastric Cancer cells based on untargeted metabolomics","Chang J, Wang Q, Bhetuwal A, Liu W.","Int J Med Sci. 2020 Oct 23;17(18):3146-3164. doi: 10.7150/ijms.50563. eCollection 2020.","Chang J","Int J Med Sci","2020","2020/11/11","PMC7646115","","10.7150/ijms.50563"
"33171998","Metabolomes and Lipidomes of the Infective Stages of the Gastrointestinal nematodes, Nippostrongylus brasiliensis and Trichuris muris","Yeshi K, Creek DJ, Anderson D, Ritmejerytė E, Becker L, Loukas A, Wangchuk P.","Metabolites. 2020 Nov 6;10(11):446. doi: 10.3390/metabo10110446.","Yeshi K","Metabolites","2020","2020/11/11","PMC7694664","","10.3390/metabo10110446"
"33166323","Sugarcane mosaic virus mediated changes in cytosine methylation pattern and differentially transcribed fragments in resistance-contrasting sugarcane genotypes","da Silva MF, Gonçalves MC, Brito MDS, Medeiros CN, Harakava R, Landell MGA, Pinto LR.","PLoS One. 2020 Nov 9;15(11):e0241493. doi: 10.1371/journal.pone.0241493. eCollection 2020.","da Silva MF","PLoS One","2020","2020/11/09","PMC7652275","","10.1371/journal.pone.0241493"
"33162984","Alterations of Gut Microbiome and Metabolite Profiling in Mice Infected by Schistosoma japonicum","Hu Y, Chen J, Xu Y, Zhou H, Huang P, Ma Y, Gao M, Cheng S, Zhou H, Lv Z.","Front Immunol. 2020 Oct 8;11:569727. doi: 10.3389/fimmu.2020.569727. eCollection 2020.","Hu Y","Front Immunol","2020","2020/11/09","PMC7580221","","10.3389/fimmu.2020.569727"
"33162965","Metabolic Perturbations Caused by the Over-Expression of mcr-1 in Escherichia coli","Liu YY, Zhu Y, Wickremasinghe H, Bergen PJ, Lu J, Zhu XQ, Zhou QL, Azad M, Nang SC, Han ML, Lei T, Li J, Liu JH.","Front Microbiol. 2020 Oct 9;11:588658. doi: 10.3389/fmicb.2020.588658. eCollection 2020.","Liu YY","Front Microbiol","2020","2020/11/09","PMC7581681","","10.3389/fmicb.2020.588658"
"33156835","Antileishmanial compounds from Connarus suberosus: Metabolomics, isolation and mechanism of action","Morais LS, Dusi RG, Demarque DP, Silva RL, Albernaz LC, Báo SN, Merten C, Antinarelli LMR, Coimbra ES, Espindola LS.","PLoS One. 2020 Nov 6;15(11):e0241855. doi: 10.1371/journal.pone.0241855. eCollection 2020.","Morais LS","PLoS One","2020","2020/11/06","PMC7647111","","10.1371/journal.pone.0241855"
"33153225","Using Volatile Organic Compounds to Investigate the Effect of Oral Iron Supplementation on the Human Intestinal Metabolome","Ahmed A, Slater R, Lewis S, Probert C.","Molecules. 2020 Nov 3;25(21):5113. doi: 10.3390/molecules25215113.","Ahmed A","Molecules","2020","2020/11/06","PMC7662922","","10.3390/molecules25215113"
"33152342","Responses to chronic corticosterone on brain glucocorticoid receptors, adrenal gland, and gut microbiota in mice lacking neuronal serotonin","Angoa-Pérez M, Zagorac B, Francescutti DM, Theis KR, Kuhn DM.","Brain Res. 2021 Jan 15;1751:147190. doi: 10.1016/j.brainres.2020.147190. Epub 2020 Nov 2.","Angoa-Pérez M","Brain Res","2021","2020/11/05","PMC8650149","NIHMS1754899","10.1016/j.brainres.2020.147190"
"33146433","Blood donor obesity is associated with changes in red blood cell metabolism and susceptibility to hemolysis in cold storage and in response to osmotic and oxidative stress","Hazegh K, Fang F, Bravo MD, Tran JQ, Muench MO, Jackman RP, Roubinian N, Bertolone L, DʼAlessandro A, Dumont L, Page GP, Kanias T.","Transfusion. 2021 Feb;61(2):435-448. doi: 10.1111/trf.16168. Epub 2020 Nov 4.","Hazegh K","Transfusion","2021","2020/11/04","PMC7902376","NIHMS1646596","10.1111/trf.16168"
"33141993","Predictive diagnosis of chronic obstructive pulmonary disease using serum metabolic biomarkers and least-squares support vector machine","Zheng H, Hu Y, Dong L, Shu Q, Zhu M, Li Y, Chen C, Gao H, Yang L.","J Clin Lab Anal. 2021 Feb;35(2):e23641. doi: 10.1002/jcla.23641. Epub 2020 Nov 3.","Zheng H","J Clin Lab Anal","2021","2020/11/03","PMC7891523","","10.1002/jcla.23641"
"33141838","Dietary resistant starch preserved through mild extrusion of grain alters fecal microbiome metabolism of dietary macronutrients while increasing immunoglobulin A in the cat","Jackson MI, Waldy C, Jewell DE.","PLoS One. 2020 Nov 3;15(11):e0241037. doi: 10.1371/journal.pone.0241037. eCollection 2020.","Jackson MI","PLoS One","2020","2020/11/03","PMC7608938","","10.1371/journal.pone.0241037"
"33134764","Metabolomic Profiling After a Meal Shows Greater Changes and Lower Metabolic Flexibility in Cardiometabolic Diseases","Yu EA, Yu T, Jones DP, Ramirez-Zea M, Stein AD.","J Endocr Soc. 2020 Aug 25;4(11):bvaa127. doi: 10.1210/jendso/bvaa127. eCollection 2020 Nov 1.","Yu EA","J Endocr Soc","2020","2020/11/02","PMC7584117","","10.1210/jendso/bvaa127"
