PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"29708967","Metabolite profiling for biomarkers in Schistosoma haematobium infection and associated bladder pathologies","Adebayo AS, Mundhe SD, Awobode HO, Onile OS, Agunloye AM, Isokpehi RD, Shouche YS, Santhakumari B, Anumudu CI.","PLoS Negl Trop Dis. 2018 Apr 30;12(4):e0006452. doi: 10.1371/journal.pntd.0006452. eCollection 2018 Apr.","Adebayo AS","PLoS Negl Trop Dis","2018","2018/05/01","PMC5945272","","10.1371/journal.pntd.0006452"
"29678131","SECIMTools: a suite of metabolomics data analysis tools","Kirpich AS, Ibarra M, Moskalenko O, Fear JM, Gerken J, Mi X, Ashrafi A, Morse AM, McIntyre LM.","BMC Bioinformatics. 2018 Apr 20;19(1):151. doi: 10.1186/s12859-018-2134-1.","Kirpich AS","BMC Bioinformatics","2018","2018/04/22","PMC5910624","","10.1186/s12859-018-2134-1"
"29576760","KniMet: a pipeline for the processing of chromatography-mass spectrometry metabolomics data","Liggi S, Hinz C, Hall Z, Santoru ML, Poddighe S, Fjeldsted J, Atzori L, Griffin JL.","Metabolomics. 2018;14(4):52. doi: 10.1007/s11306-018-1349-5. Epub 2018 Mar 16.","Liggi S","Metabolomics","2018","2018/03/27","PMC5856871","","10.1007/s11306-018-1349-5"
"29494574","Data processing, multi-omic pathway mapping, and metabolite activity analysis using XCMS Online","Forsberg EM, Huan T, Rinehart D, Benton HP, Warth B, Hilmers B, Siuzdak G.","Nat Protoc. 2018 Apr;13(4):633-651. doi: 10.1038/nprot.2017.151. Epub 2018 Mar 1.","Forsberg EM","Nat Protoc","2018","2018/03/02","PMC5937130","NIHMS961243","10.1038/nprot.2017.151"
"29479299","Recommended strategies for spectral processing and post-processing of 1D (1)H-NMR data of biofluids with a particular focus on urine","Emwas AH, Saccenti E, Gao X, McKay RT, Dos Santos VAPM, Roy R, Wishart DS.","Metabolomics. 2018;14(3):31. doi: 10.1007/s11306-018-1321-4. Epub 2018 Feb 12.","Emwas AH","Metabolomics","2018","2018/02/27","PMC5809546","","10.1007/s11306-018-1321-4"
"29385065","Breast Milk Lipidome Is Associated with Early Growth Trajectory in Preterm Infants","Alexandre-Gouabau MC, Moyon T, Cariou V, Antignac JP, Qannari EM, Croyal M, Soumah M, Guitton Y, David-Sochard A, Billard H, Legrand A, Boscher C, Darmaun D, Rozé JC, Boquien CY.","Nutrients. 2018 Jan 31;10(2):164. doi: 10.3390/nu10020164.","Alexandre-Gouabau MC","Nutrients","2018","2018/02/01","PMC5852740","","10.3390/nu10020164"
"28968733","MetExploreViz: web component for interactive metabolic network visualization","Chazalviel M, Frainay C, Poupin N, Vinson F, Merlet B, Gloaguen Y, Cottret L, Jourdan F.","Bioinformatics. 2018 Jan 15;34(2):312-313. doi: 10.1093/bioinformatics/btx588.","Chazalviel M","Bioinformatics","2018","2017/10/03","PMC5860210","","10.1093/bioinformatics/btx588"
"28961954","PiMP my metabolome: an integrated, web-based tool for LC-MS metabolomics data","Gloaguen Y, Morton F, Daly R, Gurden R, Rogers S, Wandy J, Wilson D, Barrett M, Burgess K.","Bioinformatics. 2017 Dec 15;33(24):4007-4009. doi: 10.1093/bioinformatics/btx499.","Gloaguen Y","Bioinformatics","2017","2017/09/30","PMC5860087","","10.1093/bioinformatics/btx499"
"28927937","Evaluation of intensity drift correction strategies using MetaboDrift, a normalization tool for multi-batch metabolomics data","Thonusin C, IglayReger HB, Soni T, Rothberg AE, Burant CF, Evans CR.","J Chromatogr A. 2017 Nov 10;1523:265-274. doi: 10.1016/j.chroma.2017.09.023. Epub 2017 Sep 9.","Thonusin C","J Chromatogr A","2017","2017/09/21","PMC5788449","NIHMS907160","10.1016/j.chroma.2017.09.023"
"28890673","Navigating freely-available software tools for metabolomics analysis","Spicer R, Salek RM, Moreno P, Cañueto D, Steinbeck C.","Metabolomics. 2017;13(9):106. doi: 10.1007/s11306-017-1242-7. Epub 2017 Aug 9.","Spicer R","Metabolomics","2017","2017/09/12","PMC5550549","","10.1007/s11306-017-1242-7"
"28842777","Advances in metabolome information retrieval: turning chemistry into biology. Part II: biological information recovery","Tebani A, Afonso C, Bekri S.","J Inherit Metab Dis. 2018 May;41(3):393-406. doi: 10.1007/s10545-017-0080-0. Epub 2017 Aug 25.","Tebani A","J Inherit Metab Dis","2018","2017/08/27","PMC5959951","","10.1007/s10545-017-0080-0"
"28596718","Mass spectrometry based metabolomics for in vitro systems pharmacology: pitfalls, challenges, and computational solutions","Herman S, Emami Khoonsari P, Aftab O, Krishnan S, Strömbom E, Larsson R, Hammerling U, Spjuth O, Kultima K, Gustafsson M.","Metabolomics. 2017;13(7):79. doi: 10.1007/s11306-017-1213-z. Epub 2017 May 19.","Herman S","Metabolomics","2017","2017/06/10","PMC5438430","","10.1007/s11306-017-1213-z"
"28525573","NOREVA: normalization and evaluation of MS-based metabolomics data","Li B, Tang J, Yang Q, Li S, Cui X, Li Y, Chen Y, Xue W, Li X, Zhu F.","Nucleic Acids Res. 2017 Jul 3;45(W1):W162-W170. doi: 10.1093/nar/gkx449.","Li B","Nucleic Acids Res","2017","2017/05/20","PMC5570188","","10.1093/nar/gkx449"
"28327092","metaX: a flexible and comprehensive software for processing metabolomics data","Wen B, Mei Z, Zeng C, Liu S.","BMC Bioinformatics. 2017 Mar 21;18(1):183. doi: 10.1186/s12859-017-1579-y.","Wen B","BMC Bioinformatics","2017","2017/03/23","PMC5361702","","10.1186/s12859-017-1579-y"
"28261014","NMRProcFlow: a graphical and interactive tool dedicated to 1D spectra processing for NMR-based metabolomics","Jacob D, Deborde C, Lefebvre M, Maucourt M, Moing A.","Metabolomics. 2017;13(4):36. doi: 10.1007/s11306-017-1178-y. Epub 2017 Feb 17.","Jacob D","Metabolomics","2017","2017/03/07","PMC5313591","","10.1007/s11306-017-1178-y"
"28253346","Herbivore-induced chemical and molecular responses of the kelps Laminaria digitata and Lessonia spicata","Ritter A, Cabioch L, Brillet-Guéguen L, Corre E, Cosse A, Dartevelle L, Duruflé H, Fasshauer C, Goulitquer S, Thomas F, Correa JA, Potin P, Faugeron S, Leblanc C.","PLoS One. 2017 Mar 2;12(3):e0173315. doi: 10.1371/journal.pone.0173315. eCollection 2017.","Ritter A","PLoS One","2017","2017/03/03","PMC5333891","","10.1371/journal.pone.0173315"
"28153035","Mixture model normalization for non-targeted gas chromatography/mass spectrometry metabolomics data","Reisetter AC, Muehlbauer MJ, Bain JR, Nodzenski M, Stevens RD, Ilkayeva O, Metzger BE, Newgard CB, Lowe WL Jr, Scholtens DM.","BMC Bioinformatics. 2017 Feb 2;18(1):84. doi: 10.1186/s12859-017-1501-7.","Reisetter AC","BMC Bioinformatics","2017","2017/02/04","PMC5290663","","10.1186/s12859-017-1501-7"
"28090198","Computational tools and workflows in metabolomics: An international survey highlights the opportunity for harmonisation through Galaxy","Weber RJM, Lawson TN, Salek RM, Ebbels TMD, Glen RC, Goodacre R, Griffin JL, Haug K, Koulman A, Moreno P, Ralser M, Steinbeck C, Dunn WB, Viant MR.","Metabolomics. 2017;13(2):12. doi: 10.1007/s11306-016-1147-x. Epub 2016 Dec 27.","Weber RJM","Metabolomics","2017","2017/01/17","PMC5192046","","10.1007/s11306-016-1147-x"
"27958387","Performance Evaluation and Online Realization of Data-driven Normalization Methods Used in LC/MS based Untargeted Metabolomics Analysis","Li B, Tang J, Yang Q, Cui X, Li S, Chen S, Cao Q, Xue W, Chen N, Zhu F.","Sci Rep. 2016 Dec 13;6:38881. doi: 10.1038/srep38881.","Li B","Sci Rep","2016","2016/12/14","PMC5153651","","10.1038/srep38881"
"27458587","Feature Selection Methods for Early Predictive Biomarker Discovery Using Untargeted Metabolomic Data","Grissa D, Pétéra M, Brandolini M, Napoli A, Comte B, Pujos-Guillot E.","Front Mol Biosci. 2016 Jul 8;3:30. doi: 10.3389/fmolb.2016.00030. eCollection 2016.","Grissa D","Front Mol Biosci","2016","2016/07/27","PMC4937038","","10.3389/fmolb.2016.00030"
"27447622","Clinical Metabolomics: The New Metabolic Window for Inborn Errors of Metabolism Investigations in the Post-Genomic Era","Tebani A, Abily-Donval L, Afonso C, Marret S, Bekri S.","Int J Mol Sci. 2016 Jul 20;17(7):1167. doi: 10.3390/ijms17071167.","Tebani A","Int J Mol Sci","2016","2016/07/23","PMC4964538","","10.3390/ijms17071167"
"27446929","biosigner: A New Method for the Discovery of Significant Molecular Signatures from Omics Data","Rinaudo P, Boudah S, Junot C, Thévenot EA.","Front Mol Biosci. 2016 Jun 21;3:26. doi: 10.3389/fmolb.2016.00026. eCollection 2016.","Rinaudo P","Front Mol Biosci","2016","2016/07/23","PMC4914951","","10.3389/fmolb.2016.00026"
"27123000","Non-targeted UHPLC-MS metabolomic data processing methods: a comparative investigation of normalisation, missing value imputation, transformation and scaling","Di Guida R, Engel J, Allwood JW, Weber RJ, Jones MR, Sommer U, Viant MR, Dunn WB.","Metabolomics. 2016;12:93. doi: 10.1007/s11306-016-1030-9. Epub 2016 Apr 15.","Di Guida R","Metabolomics","2016","2016/04/29","PMC4831991","","10.1007/s11306-016-1030-9"
"26913198","Galaxy-M: a Galaxy workflow for processing and analyzing direct infusion and liquid chromatography mass spectrometry-based metabolomics data","Davidson RL, Weber RJ, Liu H, Sharma-Oates A, Viant MR.","Gigascience. 2016 Feb 23;5:10. doi: 10.1186/s13742-016-0115-8. eCollection 2016.","Davidson RL","Gigascience","2016","2016/02/26","PMC4765054","","10.1186/s13742-016-0115-8"
"26909353","A Computational Solution to Automatically Map Metabolite Libraries in the Context of Genome Scale Metabolic Networks","Merlet B, Paulhe N, Vinson F, Frainay C, Chazalviel M, Poupin N, Gloaguen Y, Giacomoni F, Jourdan F.","Front Mol Biosci. 2016 Feb 16;3:2. doi: 10.3389/fmolb.2016.00002. eCollection 2016.","Merlet B","Front Mol Biosci","2016","2016/02/25","PMC4754433","","10.3389/fmolb.2016.00002"
"26825779","From genomic medicine to precision medicine: highlights of 2015","Auffray C, Caulfield T, Griffin JL, Khoury MJ, Lupski JR, Schwab M.","Genome Med. 2016 Jan 29;8(1):12. doi: 10.1186/s13073-016-0265-4.","Auffray C","Genome Med","2016","2016/01/31","PMC4733269","","10.1186/s13073-016-0265-4"
"26362816","Biomarkers of An Autoimmune Skin Disease--Psoriasis","Jiang S, Hinchliffe TE, Wu T.","Genomics Proteomics Bioinformatics. 2015 Aug;13(4):224-33. doi: 10.1016/j.gpb.2015.04.002. Epub 2015 Sep 8.","Jiang S","Genomics Proteomics Bioinformatics","2015","2015/09/13","PMC4610974","","10.1016/j.gpb.2015.04.002"
"26287255","Analysis of Metabolomics Datasets with High-Performance Computing and Metabolite Atlases","Yao Y, Sun T, Wang T, Ruebel O, Northen T, Bowen BP.","Metabolites. 2015 Jul 20;5(3):431-42. doi: 10.3390/metabo5030431.","Yao Y","Metabolites","2015","2015/08/20","PMC4588804","","10.3390/metabo5030431"
