PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27232942","Identification of associations between small molecule drugs and miRNAs based on functional similarity","Wang J, Meng F, Dai E, Yang F, Wang S, Chen X, Yang L, Wang Y, Jiang W.","Oncotarget. 2016 Jun 21;7(25):38658-38669. doi: 10.18632/oncotarget.9577.","Wang J","Oncotarget","2016","2016/05/28","PMC5122418","","10.18632/oncotarget.9577"
"27219696","Counting on natural products for drug design","Rodrigues T, Reker D, Schneider P, Schneider G.","Nat Chem. 2016 Jun;8(6):531-41. doi: 10.1038/nchem.2479. Epub 2016 Apr 25.","Rodrigues T","Nat Chem","2016","2016/05/25","","","10.1038/nchem.2479"
"27217775","Lead identification for the K-Ras protein: virtual screening and combinatorial fragment-based approaches","Pathan AA, Panthi B, Khan Z, Koppula PR, Alanazi MS, Sachchidanand, Parine NR, Chourasia M.","Onco Targets Ther. 2016 May 2;9:2575-84. doi: 10.2147/OTT.S99671. eCollection 2016.","Pathan AA","Onco Targets Ther","2016","2016/05/25","PMC4861002","","10.2147/OTT.S99671"
"27209279","DNetDB: The human disease network database based on dysfunctional regulation mechanism","Yang J, Wu SJ, Yang SY, Peng JW, Wang SN, Wang FY, Song YX, Qi T, Li YX, Li YY.","BMC Syst Biol. 2016 May 21;10(1):36. doi: 10.1186/s12918-016-0280-5.","Yang J","BMC Syst Biol","2016","2016/05/23","PMC4875653","","10.1186/s12918-016-0280-5"
"27161627","Role of Plasmodium vivax Dihydropteroate Synthase Polymorphisms in Sulfa Drug Resistance","Pornthanakasem W, Riangrungroj P, Chitnumsub P, Ittarat W, Kongkasuriyachai D, Uthaipibull C, Yuthavong Y, Leartsakulpanich U.","Antimicrob Agents Chemother. 2016 Jul 22;60(8):4453-63. doi: 10.1128/AAC.01835-15. Print 2016 Aug.","Pornthanakasem W","Antimicrob Agents Chemother","2016","2016/05/11","PMC4958149","","10.1128/AAC.01835-15"
"27096930","Network-Based Interpretation of Diverse High-Throughput Datasets through the Omics Integrator Software Package","Tuncbag N, Gosline SJ, Kedaigle A, Soltis AR, Gitter A, Fraenkel E.","PLoS Comput Biol. 2016 Apr 20;12(4):e1004879. doi: 10.1371/journal.pcbi.1004879. eCollection 2016 Apr.","Tuncbag N","PLoS Comput Biol","2016","2016/04/21","PMC4838263","","10.1371/journal.pcbi.1004879"
"27069773","Process Pharmacology: A Pharmacological Data Science Approach to Drug Development and Therapy","Lötsch J, Ultsch A.","CPT Pharmacometrics Syst Pharmacol. 2016 Apr;5(4):192-200. doi: 10.1002/psp4.12072. Epub 2016 Mar 24.","Lötsch J","CPT Pharmacometrics Syst Pharmacol","2016","2016/04/13","PMC4805871","","10.1002/psp4.12072"
"27066958","Posaconazole plasma exposure correlated to intestinal mucositis in allogeneic stem cell transplant patients","Vanstraelen K, Prattes J, Maertens J, Lagrou K, Schoemans H, Peersman N, Vermeersch P, Theunissen K, Mols R, Augustijns P, Annaert P, Hoenigl M, Spriet I.","Eur J Clin Pharmacol. 2016 Aug;72(8):953-63. doi: 10.1007/s00228-016-2057-6. Epub 2016 Apr 11.","Vanstraelen K","Eur J Clin Pharmacol","2016","2016/04/13","","","10.1007/s00228-016-2057-6"
"27055828","The drug-minded protein interaction database (DrumPID) for efficient target analysis and drug development","Kunz M, Liang C, Nilla S, Cecil A, Dandekar T.","Database (Oxford). 2016 Apr 7;2016:baw041. doi: 10.1093/database/baw041. Print 2016.","Kunz M","Database (Oxford)","2016","2016/04/09","PMC4823820","","10.1093/database/baw041"
"27013077","HNdb: an integrated database of gene and protein information on head and neck squamous cell carcinoma","Henrique T, José Freitas da Silveira N, Henrique Cunha Volpato A, Mioto MM, Carolina Buzzo Stefanini A, Bachir Fares A, Gustavo da Silva Castro Andrade J, Masson C, Verónica Mendoza López R, Daumas Nunes F, Paulo Kowalski L, Severino P, Tajara EH.","Database (Oxford). 2016 Mar 24;2016:baw026. doi: 10.1093/database/baw026. Print 2016.","Henrique T","Database (Oxford)","2016","2016/03/26","PMC4806539","","10.1093/database/baw026"
"26987649","A comparative study of SMILES-based compound similarity functions for drug-target interaction prediction","Öztürk H, Ozkirimli E, Özgür A.","BMC Bioinformatics. 2016 Mar 18;17:128. doi: 10.1186/s12859-016-0977-x.","Öztürk H","BMC Bioinformatics","2016","2016/03/19","PMC4797122","","10.1186/s12859-016-0977-x"
"26985240","DASPfind: new efficient method to predict drug-target interactions","Ba-Alawi W, Soufan O, Essack M, Kalnis P, Bajic VB.","J Cheminform. 2016 Mar 16;8:15. doi: 10.1186/s13321-016-0128-4. eCollection 2016.","Ba-Alawi W","J Cheminform","2016","2016/03/18","PMC4793623","","10.1186/s13321-016-0128-4"
"26958275","tcTKB: an integrated cardiovascular toxicity knowledge base for targeted cancer drugs","Xu R, Wang Q.","AMIA Annu Symp Proc. 2015 Nov 5;2015:1342-51. eCollection 2015.","Xu R","AMIA Annu Symp Proc","2015","2016/03/10","PMC4765587","",""
"26897376","Comparative analysis of housekeeping and tissue-selective genes in human based on network topologies and biological properties","Yang L, Wang S, Zhou M, Chen X, Zuo Y, Sun D, Lv Y.","Mol Genet Genomics. 2016 Jun;291(3):1227-41. doi: 10.1007/s00438-016-1178-z. Epub 2016 Feb 20.","Yang L","Mol Genet Genomics","2016","2016/02/22","","","10.1007/s00438-016-1178-z"
"26887654","Drug repurposing to target Ebola virus replication and virulence using structural systems pharmacology","Zhao Z, Martin C, Fan R, Bourne PE, Xie L.","BMC Bioinformatics. 2016 Feb 18;17:90. doi: 10.1186/s12859-016-0941-9.","Zhao Z","BMC Bioinformatics","2016","2016/02/19","PMC4757998","","10.1186/s12859-016-0941-9"
"26879404","BATMAN-TCM: a Bioinformatics Analysis Tool for Molecular mechANism of Traditional Chinese Medicine","Liu Z, Guo F, Wang Y, Li C, Zhang X, Li H, Diao L, Gu J, Wang W, Li D, He F.","Sci Rep. 2016 Feb 16;6:21146. doi: 10.1038/srep21146.","Liu Z","Sci Rep","2016","2016/02/17","PMC4754750","","10.1038/srep21146"
"26872142","Neighborhood Regularized Logistic Matrix Factorization for Drug-Target Interaction Prediction","Liu Y, Wu M, Miao C, Zhao P, Li XL.","PLoS Comput Biol. 2016 Feb 12;12(2):e1004760. doi: 10.1371/journal.pcbi.1004760. eCollection 2016 Feb.","Liu Y","PLoS Comput Biol","2016","2016/02/13","PMC4752318","","10.1371/journal.pcbi.1004760"
"26853265","The exploration of network motifs as potential drug targets from post-translational regulatory networks","Zhang XD, Song J, Bork P, Zhao XM.","Sci Rep. 2016 Feb 8;6:20558. doi: 10.1038/srep20558.","Zhang XD","Sci Rep","2016","2016/02/09","PMC4744934","","10.1038/srep20558"
"26851224","Bridging semantics and syntax with graph algorithms-state-of-the-art of extracting biomedical relations","Luo Y, Uzuner Ö, Szolovits P.","Brief Bioinform. 2017 Jan;18(1):160-178. doi: 10.1093/bib/bbw001. Epub 2016 Feb 5.","Luo Y","Brief Bioinform","2017","2016/02/07","PMC5221425","","10.1093/bib/bbw001"
"26851083","Improved prediction of drug-target interactions using regularized least squares integrating with kernel fusion technique","Hao M, Wang Y, Bryant SH.","Anal Chim Acta. 2016 Feb 25;909:41-50. doi: 10.1016/j.aca.2016.01.014. Epub 2016 Jan 14.","Hao M","Anal Chim Acta","2016","2016/02/07","PMC4744621","NIHMS751849","10.1016/j.aca.2016.01.014"
"26817825","Drug repositioning for non-small cell lung cancer by using machine learning algorithms and topological graph theory","Huang CH, Chang PM, Hsu CW, Huang CY, Ng KL.","BMC Bioinformatics. 2016 Jan 11;17 Suppl 1(Suppl 1):2. doi: 10.1186/s12859-015-0845-0.","Huang CH","BMC Bioinformatics","2016","2016/01/29","PMC4895785","","10.1186/s12859-015-0845-0"
"26806463","Essential proteins and possible therapeutic targets of Wolbachia endosymbiont and development of FiloBase--a comprehensive drug target database for Lymphatic filariasis","Sharma OP, Kumar MS.","Sci Rep. 2016 Jan 25;6:19842. doi: 10.1038/srep19842.","Sharma OP","Sci Rep","2016","2016/01/26","PMC4726333","","10.1038/srep19842"
"26801218","A multiple kernel learning algorithm for drug-target interaction prediction","Nascimento AC, Prudêncio RB, Costa IG.","BMC Bioinformatics. 2016 Jan 22;17:46. doi: 10.1186/s12859-016-0890-3.","Nascimento AC","BMC Bioinformatics","2016","2016/01/24","PMC4722636","","10.1186/s12859-016-0890-3"
"26776212","MONITORING POTENTIAL DRUG INTERACTIONS AND REACTIONS VIA NETWORK ANALYSIS OF INSTAGRAM USER TIMELINES","Correia RB, Li L, Rocha LM.","Pac Symp Biocomput. 2016;21:492-503.","Correia RB","Pac Symp Biocomput","2016","2016/01/19","PMC4720984","NIHMS742534",""
"26716509","Integrative bioinformatic analyses of an oncogenomic profile reveal the biology of endometrial cancer and guide drug discovery","Wong HS, Juan YS, Wu MS, Zhang YF, Hsu YW, Chen HH, Liu WM, Chang WC.","Oncotarget. 2016 Feb 2;7(5):5909-23. doi: 10.18632/oncotarget.6716.","Wong HS","Oncotarget","2016","2015/12/31","PMC4868730","","10.18632/oncotarget.6716"
"26695483","PROXIMAL: a method for Prediction of Xenobiotic Metabolism","Yousofshahi M, Manteiga S, Wu C, Lee K, Hassoun S.","BMC Syst Biol. 2015 Dec 22;9:94. doi: 10.1186/s12918-015-0241-4.","Yousofshahi M","BMC Syst Biol","2015","2015/12/24","PMC4687097","","10.1186/s12918-015-0241-4"
"26691694","Dintor: functional annotation of genomic and proteomic data","Weichenberger CX, Blankenburg H, Palermo A, D'Elia Y, König E, Bernstein E, Domingues FS.","BMC Genomics. 2015 Dec 21;16:1081. doi: 10.1186/s12864-015-2279-5.","Weichenberger CX","BMC Genomics","2015","2015/12/23","PMC4687148","","10.1186/s12864-015-2279-5"
"26667471","Can physicochemical properties of antimicrobials be used to predict their pharmacokinetics during extracorporeal membrane oxygenation? Illustrative data from ovine models","Shekar K, Roberts JA, Barnett AG, Diab S, Wallis SC, Fung YL, Fraser JF.","Crit Care. 2015 Dec 15;19:437. doi: 10.1186/s13054-015-1151-y.","Shekar K","Crit Care","2015","2015/12/16","PMC4699331","","10.1186/s13054-015-1151-y"
"26633997","High-quality and universal empirical atomic charges for chemoinformatics applications","Geidl S, Bouchal T, Raček T, Svobodová Vařeková R, Hejret V, Křenek A, Abagyan R, Koča J.","J Cheminform. 2015 Dec 2;7:59. doi: 10.1186/s13321-015-0107-1. eCollection 2015.","Geidl S","J Cheminform","2015","2015/12/04","PMC4667495","","10.1186/s13321-015-0107-1"
"26630264","Structure of the Varicella Zoster Virus Thymidylate Synthase Establishes Functional and Structural Similarities as the Human Enzyme and Potentiates Itself as a Target of Brivudine","Hew K, Dahlroth SL, Veerappan S, Pan LX, Cornvik T, Nordlund P.","PLoS One. 2015 Dec 2;10(12):e0143947. doi: 10.1371/journal.pone.0143947. eCollection 2015.","Hew K","PLoS One","2015","2015/12/03","PMC4668047","","10.1371/journal.pone.0143947"
"26609498","Dealing with the Data Deluge: Handling the Multitude Of Chemical Biology Data Sources","Guha R, Nguyen DT, Southall N, Jadhav A.","Curr Protoc Chem Biol. 2012 Sep;4:193-209. doi: 10.1002/9780470559277.ch110262. Epub 2012 Sep 1.","Guha R","Curr Protoc Chem Biol","2012","2015/11/27","PMC4655879","NIHMS405288","10.1002/9780470559277.ch110262"
"26609471","Differential network analysis reveals dysfunctional regulatory networks in gastric carcinogenesis","Cao MS, Liu BY, Dai WT, Zhou WX, Li YX, Li YY.","Am J Cancer Res. 2015 Aug 15;5(9):2605-25. eCollection 2015.","Cao MS","Am J Cancer Res","2015","2015/11/27","PMC4633893","",""
"26601959","From Single Variants to Protein Cascades: MULTISCALE MODELING OF SINGLE NUCLEOTIDE VARIANT SETS IN GENETIC DISORDERS","Mueller SC, Sommer B, Backes C, Haas J, Meder B, Meese E, Keller A.","J Biol Chem. 2016 Jan 22;291(4):1582-1590. doi: 10.1074/jbc.M115.695247. Epub 2015 Nov 24.","Mueller SC","J Biol Chem","2016","2015/11/26","PMC4722441","","10.1074/jbc.M115.695247"
"26579539","Computational and Pharmacological Target of Neurovascular Unit for Drug Design and Delivery","Islam MM, Mohamed Z.","Biomed Res Int. 2015;2015:731292. doi: 10.1155/2015/731292. Epub 2015 Oct 22.","Islam MM","Biomed Res Int","2015","2015/11/19","PMC4633536","","10.1155/2015/731292"
"26553801","WITHDRAWN--a resource for withdrawn and discontinued drugs","Siramshetty VB, Nickel J, Omieczynski C, Gohlke BO, Drwal MN, Preissner R.","Nucleic Acids Res. 2016 Jan 4;44(D1):D1080-6. doi: 10.1093/nar/gkv1192. Epub 2015 Nov 8.","Siramshetty VB","Nucleic Acids Res","2016","2015/11/11","PMC4702851","","10.1093/nar/gkv1192"
"26537615","Predicting drug side effects by multi-label learning and ensemble learning","Zhang W, Liu F, Luo L, Zhang J.","BMC Bioinformatics. 2015 Nov 4;16:365. doi: 10.1186/s12859-015-0774-y.","Zhang W","BMC Bioinformatics","2015","2015/11/06","PMC4634905","","10.1186/s12859-015-0774-y"
"26536350","Potential Compounds for Oral Cancer Treatment: Resveratrol, Nimbolide, Lovastatin, Bortezomib, Vorinostat, Berberine, Pterostilbene, Deguelin, Andrographolide, and Colchicine","Bundela S, Sharma A, Bisen PS.","PLoS One. 2015 Nov 4;10(11):e0141719. doi: 10.1371/journal.pone.0141719. eCollection 2015.","Bundela S","PLoS One","2015","2015/11/05","PMC4633227","","10.1371/journal.pone.0141719"
"26516187","SynLethDB: synthetic lethality database toward discovery of selective and sensitive anticancer drug targets","Guo J, Liu H, Zheng J.","Nucleic Acids Res. 2016 Jan 4;44(D1):D1011-7. doi: 10.1093/nar/gkv1108. Epub 2015 Oct 29.","Guo J","Nucleic Acids Res","2016","2015/10/31","PMC4702809","","10.1093/nar/gkv1108"
"26508991","Identification of Chemical Toxicity Using Ontology Information of Chemicals","Jiang Z, Xu R, Dong C.","Comput Math Methods Med. 2015;2015:246374. doi: 10.1155/2015/246374. Epub 2015 Oct 5.","Jiang Z","Comput Math Methods Med","2015","2015/10/29","PMC4609800","","10.1155/2015/246374"
"26499102","Cheminformatics-aided pharmacovigilance: application to Stevens-Johnson Syndrome","Low YS, Caster O, Bergvall T, Fourches D, Zang X, Norén GN, Rusyn I, Edwards R, Tropsha A.","J Am Med Inform Assoc. 2016 Sep;23(5):968-78. doi: 10.1093/jamia/ocv127. Epub 2015 Oct 24.","Low YS","J Am Med Inform Assoc","2016","2015/10/27","PMC4997030","","10.1093/jamia/ocv127"
"26495310","Systematic analysis of the associations between adverse drug reactions and pathways","Chen X, Wang Y, Wang P, Lian B, Li C, Wang J, Li X, Jiang W.","Biomed Res Int. 2015;2015:670949. doi: 10.1155/2015/670949. Epub 2015 Oct 1.","Chen X","Biomed Res Int","2015","2015/10/24","PMC4606217","","10.1155/2015/670949"
"26490630","Methods for biological data integration: perspectives and challenges","Gligorijević V, Pržulj N.","J R Soc Interface. 2015 Nov 6;12(112):20150571. doi: 10.1098/rsif.2015.0571.","Gligorijević V","J R Soc Interface","2015","2015/10/23","PMC4685837","","10.1098/rsif.2015.0571"
"26450611","The human disease network in terms of dysfunctional regulatory mechanisms","Yang J, Wu SJ, Dai WT, Li YX, Li YY.","Biol Direct. 2015 Oct 8;10:60. doi: 10.1186/s13062-015-0088-z.","Yang J","Biol Direct","2015","2015/10/10","PMC4599653","","10.1186/s13062-015-0088-z"
"26354259","Polycaprolactone thin-film drug delivery systems: Empirical and predictive models for device design","Schlesinger E, Ciaccio N, Desai TA.","Mater Sci Eng C Mater Biol Appl. 2015 Dec 1;57:232-9. doi: 10.1016/j.msec.2015.07.027. Epub 2015 Aug 1.","Schlesinger E","Mater Sci Eng C Mater Biol Appl","2015","2015/09/11","PMC4568064","NIHMS715382","10.1016/j.msec.2015.07.027"
"26350590","An eigenvalue transformation technique for predicting drug-target interaction","Kuang Q, Xu X, Li R, Dong Y, Li Y, Huang Z, Li Y, Li M.","Sci Rep. 2015 Sep 9;5:13867. doi: 10.1038/srep13867.","Kuang Q","Sci Rep","2015","2015/09/10","PMC4563363","","10.1038/srep13867"
"26342919","Geroprotectors.org: a new, structured and curated database of current therapeutic interventions in aging and age-related disease","Moskalev A, Chernyagina E, de Magalhães JP, Barardo D, Thoppil H, Shaposhnikov M, Budovsky A, Fraifeld VE, Garazha A, Tsvetkov V, Bronovitsky E, Bogomolov V, Scerbacov A, Kuryan O, Gurinovich R, Jellen LC, Kennedy B, Mamoshina P, Dobrovolskaya E, Aliper A, Kaminsky D, Zhavoronkov A.","Aging (Albany NY). 2015 Sep;7(9):616-28. doi: 10.18632/aging.100799.","Moskalev A","Aging (Albany NY)","2015","2015/09/07","PMC4600621","","10.18632/aging.100799"
"26286528","Identification of inhibitors that target dual-specificity phosphatase 5 provide new insights into the binding requirements for the two phosphate pockets","Neumann TS, Span EA, Kalous KS, Bongard R, Gastonguay A, Lepley MA, Kutty RG, Nayak J, Bohl C, Lange RG, Sarker MI, Talipov MR, Rathore R, Ramchandran R, Sem DS.","BMC Biochem. 2015 Aug 19;16:19. doi: 10.1186/s12858-015-0048-3.","Neumann TS","BMC Biochem","2015","2015/08/20","PMC4545774","","10.1186/s12858-015-0048-3"
"26280450","JMS: An Open Source Workflow Management System and Web-Based Cluster Front-End for High Performance Computing","Brown DK, Penkler DL, Musyoka TM, Bishop ÖT.","PLoS One. 2015 Aug 17;10(8):e0134273. doi: 10.1371/journal.pone.0134273. eCollection 2015.","Brown DK","PLoS One","2015","2015/08/18","PMC4539224","","10.1371/journal.pone.0134273"
"26272952","Integrated Model of Chemical Perturbations of a Biological Pathway Using 18 In Vitro High-Throughput Screening Assays for the Estrogen Receptor","Judson RS, Magpantay FM, Chickarmane V, Haskell C, Tania N, Taylor J, Xia M, Huang R, Rotroff DM, Filer DL, Houck KA, Martin MT, Sipes N, Richard AM, Mansouri K, Setzer RW, Knudsen TB, Crofton KM, Thomas RS.","Toxicol Sci. 2015 Nov;148(1):137-54. doi: 10.1093/toxsci/kfv168. Epub 2015 Aug 13.","Judson RS","Toxicol Sci","2015","2015/08/15","PMC4635633","","10.1093/toxsci/kfv168"
"26254483","Effect of trastuzumab interchain disulfide bond cleavage on Fcγ receptor binding and antibody-dependent tumour cell phagocytosis","Suzuki M, Yamanoi A, Machino Y, Ootsubo M, Izawa K, Kohroki J, Masuho Y.","J Biochem. 2016 Jan;159(1):67-76. doi: 10.1093/jb/mvv074. Epub 2015 Aug 8.","Suzuki M","J Biochem","2016","2015/08/09","PMC4882641","","10.1093/jb/mvv074"
"26247032","Nanostructures Control the Hepatocellular Responses to a Cytotoxic Agent ""Cisplatin""","Abdellatef SA, Tange R, Sato T, Ohi A, Nabatame T, Taniguchi A.","Biomed Res Int. 2015;2015:925319. doi: 10.1155/2015/925319. Epub 2015 Jul 12.","Abdellatef SA","Biomed Res Int","2015","2015/08/07","PMC4515266","","10.1155/2015/925319"
"26236402","Synergy Maps: exploring compound combinations using network-based visualization","Lewis R, Guha R, Korcsmaros T, Bender A.","J Cheminform. 2015 Aug 1;7:36. doi: 10.1186/s13321-015-0090-6. eCollection 2015.","Lewis R","J Cheminform","2015","2015/08/04","PMC4521339","","10.1186/s13321-015-0090-6"
"26186195","Elucidating Compound Mechanism of Action by Network Perturbation Analysis","Woo JH, Shimoni Y, Yang WS, Subramaniam P, Iyer A, Nicoletti P, Rodríguez Martínez M, López G, Mattioli M, Realubit R, Karan C, Stockwell BR, Bansal M, Califano A.","Cell. 2015 Jul 16;162(2):441-451. doi: 10.1016/j.cell.2015.05.056.","Woo JH","Cell","2015","2015/07/18","PMC4506491","NIHMS699713","10.1016/j.cell.2015.05.056"
"26155308","The Chemical Validation and Standardization Platform (CVSP): large-scale automated validation of chemical structure datasets","Karapetyan K, Batchelor C, Sharpe D, Tkachenko V, Williams AJ.","J Cheminform. 2015 Jun 19;7:30. doi: 10.1186/s13321-015-0072-8. eCollection 2015.","Karapetyan K","J Cheminform","2015","2015/07/09","PMC4494041","","10.1186/s13321-015-0072-8"
"26153434","Deciding when to stop: efficient experimentation to learn to predict drug-target interactions","Temerinac-Ott M, Naik AW, Murphy RF.","BMC Bioinformatics. 2015 Jul 9;16:213. doi: 10.1186/s12859-015-0650-9.","Temerinac-Ott M","BMC Bioinformatics","2015","2015/07/09","PMC4495685","","10.1186/s12859-015-0650-9"
"26111183","Surfing the Protein-Protein Interaction Surface Using Docking Methods: Application to the Design of PPI Inhibitors","Sable R, Jois S.","Molecules. 2015 Jun 23;20(6):11569-603. doi: 10.3390/molecules200611569.","Sable R","Molecules","2015","2015/06/26","PMC6272567","","10.3390/molecules200611569"
"26072486","Improving compound-protein interaction prediction by building up highly credible negative samples","Liu H, Sun J, Guan J, Zheng J, Zhou S.","Bioinformatics. 2015 Jun 15;31(12):i221-9. doi: 10.1093/bioinformatics/btv256.","Liu H","Bioinformatics","2015","2015/06/15","PMC4765858","","10.1093/bioinformatics/btv256"
"26063944","In Silico Analog Design for Terbinafine Against Trichophyton rubrum: A Preliminary Study","Karumuri S, Singh PK, Shukla P.","Indian J Microbiol. 2015 Sep;55(3):333-40. doi: 10.1007/s12088-015-0524-x. Epub 2015 Apr 1.","Karumuri S","Indian J Microbiol","2015","2015/06/12","PMC4456508","","10.1007/s12088-015-0524-x"
"26063764","Pilot Trial of Selecting Molecularly Guided Therapy for Patients with Non-V600 BRAF-Mutant Metastatic Melanoma: Experience of the SU2C/MRA Melanoma Dream Team","LoRusso PM, Boerner SA, Pilat MJ, Forman KM, Zuccaro CY, Kiefer JA, Liang WS, Hunsberger S, Redman BG, Markovic SN, Sekulic A, Bryce AH, Joseph RW, Cowey CL, Fecher LA, Sosman JA, Chapman PB, Schwartz GK, Craig DW, Carpten JD, Trent JM.","Mol Cancer Ther. 2015 Aug;14(8):1962-71. doi: 10.1158/1535-7163.MCT-15-0153. Epub 2015 Jun 10.","LoRusso PM","Mol Cancer Ther","2015","2015/06/12","PMC5560131","NIHMS887910","10.1158/1535-7163.MCT-15-0153"
"26061710","The neuroleptic drug pimozide inhibits stem-like cell maintenance and tumorigenicity in hepatocellular carcinoma","Chen JJ, Cai N, Chen GZ, Jia CC, Qiu DB, Du C, Liu W, Yang Y, Long ZJ, Zhang Q.","Oncotarget. 2017 Mar 14;8(11):17593-17609. doi: 10.18632/oncotarget.4307.","Chen JJ","Oncotarget","2017","2015/06/11","PMC5392272","","10.18632/oncotarget.4307"
"26061459","Novel Drug Targets for Food-Borne Pathogen Campylobacter jejuni: An Integrated Subtractive Genomics and Comparative Metabolic Pathway Study","Mehla K, Ramana J.","OMICS. 2015 Jul;19(7):393-406. doi: 10.1089/omi.2015.0046. Epub 2015 Jun 10.","Mehla K","OMICS","2015","2015/06/11","PMC4505767","","10.1089/omi.2015.0046"
"26055101","kpath: integration of metabolic pathway linked data","Navas-Delgado I, García-Godoy MJ, López-Camacho E, Rybinski M, Reyes-Palomares A, Medina MÁ, Aldana-Montes JF.","Database (Oxford). 2015 Jun 8;2015:bav053. doi: 10.1093/database/bav053. Print 2015.","Navas-Delgado I","Database (Oxford)","2015","2015/06/10","PMC4460419","","10.1093/database/bav053"
"26055098","An Ebola virus-centered knowledge base","Kamdar MR, Dumontier M.","Database (Oxford). 2015 Jun 8;2015:bav049. doi: 10.1093/database/bav049. Print 2015.","Kamdar MR","Database (Oxford)","2015","2015/06/10","PMC4460400","","10.1093/database/bav049"
"26050742","DT-Web: a web-based application for drug-target interaction and drug combination prediction through domain-tuned network-based inference","Alaimo S, Bonnici V, Cancemi D, Ferro A, Giugno R, Pulvirenti A.","BMC Syst Biol. 2015;9 Suppl 3(Suppl 3):S4. doi: 10.1186/1752-0509-9-S3-S4. Epub 2015 Jun 1.","Alaimo S","BMC Syst Biol","2015","2015/06/09","PMC4464606","","10.1186/1752-0509-9-S3-S4"
"26045143","Context-based resolution of semantic conflicts in biological pathways","Yoon S, Jung J, Yu H, Kwon M, Choo S, Park K, Jang D, Kim S, Lee D.","BMC Med Inform Decis Mak. 2015;15 Suppl 1(Suppl 1):S3. doi: 10.1186/1472-6947-15-S1-S3. Epub 2015 May 20.","Yoon S","BMC Med Inform Decis Mak","2015","2015/06/06","PMC4461014","","10.1186/1472-6947-15-S1-S3"
"26044949","Inferring drug-disease associations based on known protein complexes","Yu L, Huang J, Ma Z, Zhang J, Zou Y, Gao L.","BMC Med Genomics. 2015;8 Suppl 2(Suppl 2):S2. doi: 10.1186/1755-8794-8-S2-S2. Epub 2015 May 29.","Yu L","BMC Med Genomics","2015","2015/06/06","PMC4460611","","10.1186/1755-8794-8-S2-S2"
"26044129","Novel therapeutics for coronary artery disease from genome-wide association study data","Grover MP, Ballouz S, Mohanasundaram KA, George RA, Goscinski A, Crowley TM, Sherman CD, Wouters MA.","BMC Med Genomics. 2015;8 Suppl 2(Suppl 2):S1. doi: 10.1186/1755-8794-8-S2-S1. Epub 2015 May 29.","Grover MP","BMC Med Genomics","2015","2015/06/06","PMC4460746","","10.1186/1755-8794-8-S2-S1"
"26022686","Fragment virtual screening based on Bayesian categorization for discovering novel VEGFR-2 scaffolds","Zhang Y, Jiao Y, Xiong X, Liu H, Ran T, Xu J, Lu S, Xu A, Pan J, Qiao X, Shi Z, Lu T, Chen Y.","Mol Divers. 2015 Nov;19(4):895-913. doi: 10.1007/s11030-015-9592-4. Epub 2015 May 29.","Zhang Y","Mol Divers","2015","2015/05/30","","","10.1007/s11030-015-9592-4"
"25989388","PALM-IST: Pathway Assembly from Literature Mining--an Information Search Tool","Mandloi S, Chakrabarti S.","Sci Rep. 2015 May 19;5:10021. doi: 10.1038/srep10021.","Mandloi S","Sci Rep","2015","2015/05/20","PMC4437304","","10.1038/srep10021"
"25983850","Herb Network Analysis for a Famous TCM Doctor's Prescriptions on Treatment of Rheumatoid Arthritis","Li Y, Li R, Ouyang Z, Li S.","Evid Based Complement Alternat Med. 2015;2015:451319. doi: 10.1155/2015/451319. Epub 2015 Apr 23.","Li Y","Evid Based Complement Alternat Med","2015","2015/05/19","PMC4423032","","10.1155/2015/451319"
"25969690","Network-based inference methods for drug repositioning","Chen H, Zhang H, Zhang Z, Cao Y, Tang W.","Comput Math Methods Med. 2015;2015:130620. doi: 10.1155/2015/130620. Epub 2015 Apr 12.","Chen H","Comput Math Methods Med","2015","2015/05/14","PMC4410541","","10.1155/2015/130620"
"25961290","Extraction of pharmacokinetic evidence of drug-drug interactions from the literature","Kolchinsky A, Lourenço A, Wu HY, Li L, Rocha LM.","PLoS One. 2015 May 11;10(5):e0122199. doi: 10.1371/journal.pone.0122199. eCollection 2015.","Kolchinsky A","PLoS One","2015","2015/05/12","PMC4427505","","10.1371/journal.pone.0122199"
"25953855","Efficient exploration of pan-cancer networks by generalized covariance selection and interactive web content","Kling T, Johansson P, Sanchez J, Marinescu VD, Jörnsten R, Nelander S.","Nucleic Acids Res. 2015 Sep 3;43(15):e98. doi: 10.1093/nar/gkv413. Epub 2015 May 7.","Kling T","Nucleic Acids Res","2015","2015/05/09","PMC4551906","","10.1093/nar/gkv413"
"25951454","Gene Ontology and KEGG Pathway Enrichment Analysis of a Drug Target-Based Classification System","Chen L, Chu C, Lu J, Kong X, Huang T, Cai YD.","PLoS One. 2015 May 7;10(5):e0126492. doi: 10.1371/journal.pone.0126492. eCollection 2015.","Chen L","PLoS One","2015","2015/05/08","PMC4423955","","10.1371/journal.pone.0126492"
